省份,年份,月份,年月,供应链环节,抽检总批次数,合格批次数,不合格批次数,AFB1相关记录数,AFB1相关不合格批次数,浓度可用记录数,不合格率,AFB1相关不合格率,数据完整性标记
江西,2024,12,2024-12,生产,5,4,1,1,1,1,0.2,1.0,基本完整
江西,2024,12,2024-12,餐饮,11,10,1,0,0,0,0.09090909090909091,,基本完整
河北,2023,1,2023-01,流通,106,106,0,0,0,0,0.0,,基本完整
河北,2023,2,2023-02,流通,70,68,2,0,0,0,0.02857142857142857,,基本完整
河北,2023,2,2023-02,餐饮,2,2,0,0,0,0,0.0,,基本完整
河北,2023,3,2023-03,流通,45,44,1,0,0,0,0.022222222222222223,,基本完整
河北,2023,3,2023-03,生产,2,2,0,0,0,0,0.0,,基本完整
河北,2023,3,2023-03,餐饮,3,3,0,0,0,0,0.0,,基本完整
河北,2023,4,2023-04,流通,84,83,1,0,0,0,0.011904761904761904,,基本完整
河北,2023,4,2023-04,生产,1,1,0,0,0,0,0.0,,基本完整
河北,2023,4,2023-04,餐饮,1,1,0,0,0,0,0.0,,基本完整
河北,2023,5,2023-05,流通,98,98,0,0,0,0,0.0,,基本完整
河北,2023,5,2023-05,餐饮,21,21,0,0,0,0,0.0,,基本完整
河北,2023,6,2023-06,流通,131,131,0,0,0,0,0.0,,基本完整
河北,2023,6,2023-06,生产,7,7,0,0,0,0,0.0,,基本完整
河北,2023,6,2023-06,餐饮,15,15,0,0,0,0,0.0,,基本完整
河北,2023,7,2023-07,流通,128,128,0,1,0,0,0.0,0.0,基本完整
河北,2023,7,2023-07,生产,3,3,0,0,0,0,0.0,,基本完整
河北,2023,7,2023-07,餐饮,38,38,0,0,0,0,0.0,,基本完整
河北,2023,8,2023-08,流通,116,116,0,0,0,0,0.0,,基本完整
河北,2023,8,2023-08,生产,7,7,0,0,0,0,0.0,,基本完整
河北,2023,8,2023-08,餐饮,32,32,0,0,0,0,0.0,,基本完整
河北,2023,9,2023-09,流通,134,132,2,1,1,1,0.014925373134328358,1.0,基本完整
河北,2023,9,2023-09,生产,2,1,1,0,0,0,0.5,,基本完整
河北,2023,9,2023-09,餐饮,26,26,0,0,0,0,0.0,,基本完整
河北,2023,10,2023-10,流通,124,122,2,0,0,0,0.016129032258064516,,基本完整
河北,2023,10,2023-10,餐饮,49,49,0,0,0,0,0.0,,基本完整
河北,2023,11,2023-11,流通,165,163,2,0,0,0,0.012121212121212121,,基本完整
河北,2023,11,2023-11,餐饮,15,15,0,0,0,0,0.0,,基本完整
河北,2023,12,2023-12,流通,410,407,3,3,0,0,0.007317073170731708,0.0,基本完整
河北,2023,12,2023-12,生产,15,15,0,0,0,0,0.0,,基本完整
河北,2023,12,2023-12,餐饮,98,98,0,0,0,0,0.0,,基本完整
河北,2024,1,2024-01,流通,97,96,1,0,0,0,0.010309278350515464,,基本完整
河北,2024,1,2024-01,餐饮,1,1,0,0,0,0,0.0,,基本完整
河北,2024,2,2024-02,流通,100,99,1,0,0,0,0.01,,基本完整
河北,2024,2,2024-02,生产,2,2,0,0,0,0,0.0,,基本完整
河北,2024,2,2024-02,餐饮,4,4,0,0,0,0,0.0,,基本完整
河北,2024,3,2024-03,流通,88,87,1,1,1,1,0.011363636363636364,1.0,基本完整
河北,2024,3,2024-03,生产,4,4,0,0,0,0,0.0,,基本完整
河北,2024,3,2024-03,餐饮,4,4,0,0,0,0,0.0,,基本完整
河北,2024,4,2024-04,流通,92,92,0,0,0,0,0.0,,基本完整
河北,2024,4,2024-04,生产,4,4,0,0,0,0,0.0,,基本完整
河北,2024,4,2024-04,餐饮,6,6,0,0,0,0,0.0,,基本完整
河北,2024,5,2024-05,流通,116,111,5,0,0,0,0.04310344827586207,,基本完整
河北,2024,5,2024-05,生产,17,17,0,0,0,0,0.0,,基本完整
河北,2024,5,2024-05,餐饮,28,26,2,2,2,2,0.07142857142857142,1.0,基本完整
河北,2024,6,2024-06,流通,86,86,0,0,0,0,0.0,,基本完整
河北,2024,6,2024-06,生产,18,17,1,1,1,1,0.05555555555555555,1.0,基本完整
河北,2024,6,2024-06,餐饮,7,7,0,0,0,0,0.0,,基本完整
河北,2024,7,2024-07,流通,132,128,4,2,0,0,0.030303030303030304,0.0,基本完整
河北,2024,7,2024-07,生产,11,11,0,0,0,0,0.0,,基本完整
河北,2024,7,2024-07,餐饮,18,17,1,0,0,0,0.05555555555555555,,基本完整
河北,2024,8,2024-08,流通,85,80,5,3,2,2,0.058823529411764705,0.6666666666666666,基本完整
河北,2024,8,2024-08,生产,7,7,0,0,0,0,0.0,,基本完整
河北,2024,8,2024-08,餐饮,8,8,0,0,0,0,0.0,,基本完整
河北,2024,9,2024-09,流通,88,87,1,0,0,0,0.011363636363636364,,基本完整
河北,2024,9,2024-09,生产,10,10,0,0,0,0,0.0,,基本完整
河北,2024,9,2024-09,餐饮,11,11,0,0,0,0,0.0,,基本完整
河北,2024,10,2024-10,流通,101,101,0,0,0,0,0.0,,基本完整
河北,2024,10,2024-10,生产,12,12,0,0,0,0,0.0,,基本完整
河北,2024,10,2024-10,餐饮,22,21,1,0,0,0,0.045454545454545456,,基本完整
河北,2024,11,2024-11,流通,105,104,1,0,0,0,0.009523809523809525,,基本完整
河北,2024,11,2024-11,生产,3,3,0,0,0,0,0.0,,基本完整
河北,2024,11,2024-11,餐饮,3,3,0,0,0,0,0.0,,基本完整
河北,2024,12,2024-12,流通,283,283,0,1,0,0,0.0,0.0,基本完整
河北,2024,12,2024-12,生产,29,29,0,0,0,0,0.0,,基本完整
河北,2024,12,2024-12,餐饮,27,27,0,0,0,0,0.0,,基本完整
河南,2023,1,2023-01,流通,128,125,3,2,1,1,0.0234375,0.5,基本完整
河南,2023,1,2023-01,餐饮,68,64,4,4,4,4,0.058823529411764705,1.0,基本完整
河南,2023,2,2023-02,流通,77,77,0,0,0,0,0.0,,基本完整
河南,2023,2,2023-02,餐饮,92,88,4,4,4,4,0.043478260869565216,1.0,基本完整
河南,2023,3,2023-03,流通,74,74,0,0,0,0,0.0,,基本完整
河南,2023,3,2023-03,生产,4,4,0,0,0,0,0.0,,基本完整
河南,2023,3,2023-03,餐饮,91,86,5,5,5,5,0.054945054945054944,1.0,基本完整
河南,2023,4,2023-04,流通,105,103,2,1,1,1,0.01904761904761905,1.0,基本完整
河南,2023,4,2023-04,餐饮,80,50,30,30,30,30,0.375,1.0,基本完整
河南,2023,5,2023-05,流通,107,107,0,0,0,0,0.0,,基本完整
河南,2023,5,2023-05,餐饮,11,11,0,0,0,0,0.0,,基本完整
河南,2023,6,2023-06,流通,135,132,3,0,0,0,0.022222222222222223,,基本完整
河南,2023,6,2023-06,生产,1,1,0,0,0,0,0.0,,基本完整
河南,2023,6,2023-06,餐饮,12,12,0,0,0,0,0.0,,基本完整
河南,2023,7,2023-07,流通,149,148,1,1,0,0,0.006711409395973154,0.0,基本完整
河南,2023,7,2023-07,餐饮,61,60,1,1,1,1,0.01639344262295082,1.0,基本完整
河南,2023,8,2023-08,流通,211,210,1,0,0,0,0.004739336492890996,,基本完整
河南,2023,8,2023-08,生产,1,1,0,0,0,0,0.0,,基本完整
河南,2023,8,2023-08,餐饮,78,78,0,0,0,0,0.0,,基本完整
河南,2023,9,2023-09,流通,128,126,2,0,0,0,0.015625,,基本完整
河南,2023,9,2023-09,生产,1,1,0,0,0,0,0.0,,基本完整
河南,2023,9,2023-09,餐饮,45,43,2,1,1,1,0.044444444444444446,1.0,基本完整
河南,2023,10,2023-10,流通,172,171,1,0,0,0,0.005813953488372093,,基本完整
河南,2023,10,2023-10,生产,4,4,0,0,0,0,0.0,,基本完整
河南,2023,10,2023-10,餐饮,57,54,3,3,3,3,0.05263157894736842,1.0,基本完整
河南,2023,11,2023-11,流通,239,238,1,1,1,1,0.0041841004184100415,1.0,基本完整
河南,2023,11,2023-11,生产,16,16,0,0,0,0,0.0,,基本完整
河南,2023,11,2023-11,餐饮,161,158,3,3,3,3,0.018633540372670808,1.0,基本完整
河南,2023,12,2023-12,流通,299,298,1,5,0,0,0.0033444816053511705,0.0,基本完整
河南,2023,12,2023-12,生产,19,19,0,0,0,0,0.0,,基本完整
河南,2023,12,2023-12,餐饮,67,64,3,3,3,3,0.04477611940298507,1.0,基本完整
河南,2024,1,2024-01,流通,98,97,1,1,1,1,0.01020408163265306,1.0,基本完整
河南,2024,1,2024-01,生产,2,2,0,0,0,0,0.0,,基本完整
河南,2024,1,2024-01,餐饮,35,35,0,0,0,0,0.0,,基本完整
河南,2024,2,2024-02,流通,114,113,1,0,0,0,0.008771929824561403,,基本完整
河南,2024,2,2024-02,生产,1,0,1,0,0,0,1.0,,基本完整
河南,2024,2,2024-02,餐饮,12,12,0,0,0,0,0.0,,基本完整
河南,2024,3,2024-03,流通,99,96,3,0,0,0,0.030303030303030304,,基本完整
河南,2024,3,2024-03,生产,7,7,0,0,0,0,0.0,,基本完整
河南,2024,3,2024-03,餐饮,27,25,2,2,2,2,0.07407407407407407,1.0,基本完整
河南,2024,4,2024-04,流通,97,97,0,0,0,0,0.0,,基本完整
河南,2024,4,2024-04,餐饮,27,27,0,0,0,0,0.0,,基本完整
河南,2024,5,2024-05,流通,108,107,1,0,0,0,0.009259259259259259,,基本完整
河南,2024,5,2024-05,生产,1,1,0,0,0,0,0.0,,基本完整
河南,2024,5,2024-05,餐饮,21,21,0,0,0,0,0.0,,基本完整
河南,2024,6,2024-06,流通,134,134,0,0,0,0,0.0,,基本完整
河南,2024,6,2024-06,生产,4,4,0,0,0,0,0.0,,基本完整
河南,2024,6,2024-06,餐饮,54,49,5,5,5,5,0.09259259259259259,1.0,基本完整
河南,2024,7,2024-07,流通,174,172,2,1,0,0,0.011494252873563218,0.0,基本完整
河南,2024,7,2024-07,生产,5,4,1,0,0,0,0.2,,基本完整
河南,2024,7,2024-07,餐饮,105,102,3,3,3,2,0.02857142857142857,1.0,基本完整
河南,2024,8,2024-08,流通,124,123,1,0,0,0,0.008064516129032258,,基本完整
河南,2024,8,2024-08,生产,4,4,0,0,0,0,0.0,,基本完整
河南,2024,8,2024-08,餐饮,27,26,1,1,1,1,0.037037037037037035,1.0,基本完整
河南,2024,9,2024-09,流通,165,164,1,2,0,0,0.006060606060606061,0.0,基本完整
河南,2024,9,2024-09,生产,25,25,0,0,0,0,0.0,,基本完整
河南,2024,9,2024-09,餐饮,63,61,2,2,2,2,0.031746031746031744,1.0,基本完整
河南,2024,10,2024-10,流通,113,112,1,0,0,0,0.008849557522123894,,基本完整
河南,2024,10,2024-10,生产,21,21,0,0,0,0,0.0,,基本完整
河南,2024,10,2024-10,餐饮,56,56,0,0,0,0,0.0,,基本完整
河南,2024,11,2024-11,流通,221,221,0,11,0,0,0.0,0.0,基本完整
河南,2024,11,2024-11,生产,26,26,0,0,0,0,0.0,,基本完整
河南,2024,11,2024-11,餐饮,312,311,1,1,1,1,0.003205128205128205,1.0,基本完整
河南,2024,12,2024-12,流通,221,217,4,4,3,1,0.01809954751131222,0.75,基本完整
河南,2024,12,2024-12,生产,5,5,0,0,0,0,0.0,,基本完整
河南,2024,12,2024-12,餐饮,71,70,1,1,1,1,0.014084507042253521,1.0,基本完整
浙江,2023,1,2023-01,流通,91,91,0,1,0,0,0.0,0.0,基本完整
浙江,2023,1,2023-01,生产,17,17,0,0,0,0,0.0,,基本完整
浙江,2023,1,2023-01,餐饮,11,11,0,0,0,0,0.0,,基本完整
浙江,2023,2,2023-02,流通,40,40,0,0,0,0,0.0,,基本完整
浙江,2023,2,2023-02,生产,2,2,0,0,0,0,0.0,,基本完整
浙江,2023,2,2023-02,餐饮,4,4,0,0,0,0,0.0,,基本完整
浙江,2023,3,2023-03,流通,59,59,0,0,0,0,0.0,,基本完整
浙江,2023,3,2023-03,生产,2,2,0,0,0,0,0.0,,基本完整
浙江,2023,3,2023-03,餐饮,14,14,0,0,0,0,0.0,,基本完整
浙江,2023,4,2023-04,流通,71,71,0,0,0,0,0.0,,基本完整
浙江,2023,4,2023-04,生产,14,14,0,0,0,0,0.0,,基本完整
浙江,2023,4,2023-04,餐饮,29,29,0,0,0,0,0.0,,基本完整
浙江,2023,5,2023-05,流通,38,36,2,0,0,0,0.05263157894736842,,基本完整
浙江,2023,5,2023-05,生产,6,6,0,0,0,0,0.0,,基本完整
浙江,2023,5,2023-05,餐饮,35,35,0,0,0,0,0.0,,基本完整
浙江,2023,6,2023-06,流通,49,49,0,0,0,0,0.0,,基本完整
浙江,2023,6,2023-06,生产,13,13,0,0,0,0,0.0,,基本完整
浙江,2023,6,2023-06,餐饮,19,18,1,1,1,1,0.05263157894736842,1.0,基本完整
浙江,2023,7,2023-07,流通,45,43,2,1,0,0,0.044444444444444446,0.0,基本完整
浙江,2023,7,2023-07,生产,14,12,2,0,0,0,0.14285714285714285,,基本完整
浙江,2023,7,2023-07,餐饮,8,8,0,0,0,0,0.0,,基本完整
浙江,2023,8,2023-08,流通,51,51,0,0,0,0,0.0,,基本完整
浙江,2023,8,2023-08,生产,7,7,0,0,0,0,0.0,,基本完整
浙江,2023,8,2023-08,餐饮,22,21,1,1,1,1,0.045454545454545456,1.0,基本完整
浙江,2023,9,2023-09,流通,25,24,1,0,0,0,0.04,,基本完整
浙江,2023,9,2023-09,生产,1,1,0,0,0,0,0.0,,基本完整
浙江,2023,9,2023-09,餐饮,2,2,0,0,0,0,0.0,,基本完整
浙江,2023,10,2023-10,流通,50,49,1,0,0,0,0.02,,基本完整
浙江,2023,10,2023-10,生产,4,4,0,0,0,0,0.0,,基本完整
浙江,2023,10,2023-10,餐饮,27,27,0,0,0,0,0.0,,基本完整
浙江,2023,11,2023-11,流通,73,73,0,0,0,0,0.0,,基本完整
浙江,2023,11,2023-11,生产,6,6,0,0,0,0,0.0,,基本完整
浙江,2023,11,2023-11,餐饮,13,13,0,0,0,0,0.0,,基本完整
浙江,2023,12,2023-12,流通,90,89,1,2,0,0,0.011111111111111112,0.0,基本完整
浙江,2023,12,2023-12,生产,10,10,0,0,0,0,0.0,,基本完整
浙江,2023,12,2023-12,餐饮,6,5,1,1,1,1,0.16666666666666666,1.0,基本完整
浙江,2024,1,2024-01,流通,53,53,0,0,0,0,0.0,,基本完整
浙江,2024,1,2024-01,生产,13,13,0,0,0,0,0.0,,基本完整
浙江,2024,1,2024-01,餐饮,7,7,0,0,0,0,0.0,,基本完整
浙江,2024,2,2024-02,流通,46,46,0,0,0,0,0.0,,基本完整
浙江,2024,2,2024-02,生产,7,7,0,0,0,0,0.0,,基本完整
浙江,2024,2,2024-02,餐饮,11,11,0,0,0,0,0.0,,基本完整
浙江,2024,3,2024-03,流通,18,18,0,0,0,0,0.0,,基本完整
浙江,2024,3,2024-03,生产,1,1,0,0,0,0,0.0,,基本完整
浙江,2024,4,2024-04,流通,29,29,0,0,0,0,0.0,,基本完整
浙江,2024,4,2024-04,生产,15,14,1,1,1,1,0.06666666666666667,1.0,基本完整
浙江,2024,4,2024-04,餐饮,14,14,0,0,0,0,0.0,,基本完整
浙江,2024,5,2024-05,流通,44,44,0,0,0,0,0.0,,基本完整
浙江,2024,5,2024-05,生产,9,9,0,0,0,0,0.0,,基本完整
浙江,2024,5,2024-05,餐饮,11,10,1,1,1,1,0.09090909090909091,1.0,基本完整
浙江,2024,6,2024-06,流通,74,69,5,2,2,2,0.06756756756756757,1.0,基本完整
浙江,2024,6,2024-06,生产,3,2,1,0,0,0,0.3333333333333333,,基本完整
浙江,2024,6,2024-06,餐饮,8,8,0,0,0,0,0.0,,基本完整
浙江,2024,7,2024-07,流通,48,46,2,1,1,1,0.041666666666666664,1.0,基本完整
浙江,2024,7,2024-07,生产,4,4,0,0,0,0,0.0,,基本完整
浙江,2024,7,2024-07,餐饮,23,23,0,0,0,0,0.0,,基本完整
浙江,2024,8,2024-08,流通,42,42,0,0,0,0,0.0,,基本完整
浙江,2024,8,2024-08,生产,3,3,0,0,0,0,0.0,,基本完整
浙江,2024,8,2024-08,餐饮,12,12,0,0,0,0,0.0,,基本完整
浙江,2024,9,2024-09,流通,43,43,0,0,0,0,0.0,,基本完整
浙江,2024,9,2024-09,生产,2,2,0,0,0,0,0.0,,基本完整
浙江,2024,9,2024-09,餐饮,29,29,0,0,0,0,0.0,,基本完整
浙江,2024,10,2024-10,流通,29,29,0,0,0,0,0.0,,基本完整
浙江,2024,10,2024-10,生产,5,5,0,0,0,0,0.0,,基本完整
浙江,2024,10,2024-10,餐饮,14,14,0,0,0,0,0.0,,基本完整
浙江,2024,11,2024-11,流通,69,69,0,0,0,0,0.0,,基本完整
浙江,2024,11,2024-11,生产,5,3,2,1,1,1,0.4,1.0,基本完整
浙江,2024,11,2024-11,餐饮,14,14,0,0,0,0,0.0,,基本完整
浙江,2024,12,2024-12,流通,76,76,0,1,0,0,0.0,0.0,基本完整
浙江,2024,12,2024-12,生产,22,22,0,0,0,0,0.0,,基本完整
浙江,2024,12,2024-12,餐饮,11,11,0,0,0,0,0.0,,基本完整
海南,2023,9,2023-09,流通,1,1,0,0,0,0,0.0,,基本完整
海南,2023,11,2023-11,生产,22,22,0,0,0,0,0.0,,基本完整
海南,2024,1,2024-01,餐饮,3,3,0,0,0,0,0.0,,基本完整
海南,2024,4,2024-04,餐饮,1,0,1,1,1,1,1.0,1.0,基本完整
海南,2024,5,2024-05,生产,1,0,1,1,1,1,1.0,1.0,基本完整
海南,2024,7,2024-07,餐饮,1,0,1,1,1,1,1.0,1.0,基本完整
湖北,2023,1,2023-01,流通,16,16,0,1,0,0,0.0,0.0,基本完整
湖北,2023,1,2023-01,生产,3,3,0,0,0,0,0.0,,基本完整
湖北,2023,1,2023-01,餐饮,1,1,0,0,0,0,0.0,,基本完整
湖北,2023,2,2023-02,流通,17,17,0,0,0,0,0.0,,基本完整
湖北,2023,3,2023-03,流通,25,25,0,0,0,0,0.0,,基本完整
湖北,2023,3,2023-03,餐饮,2,2,0,0,0,0,0.0,,基本完整
湖北,2023,4,2023-04,流通,26,25,1,0,0,0,0.038461538461538464,,基本完整
湖北,2023,4,2023-04,生产,2,2,0,0,0,0,0.0,,基本完整
湖北,2023,4,2023-04,餐饮,4,4,0,0,0,0,0.0,,基本完整
湖北,2023,5,2023-05,流通,51,51,0,0,0,0,0.0,,基本完整
湖北,2023,5,2023-05,生产,10,9,1,0,0,0,0.1,,基本完整
湖北,2023,5,2023-05,餐饮,11,11,0,0,0,0,0.0,,基本完整
湖北,2023,6,2023-06,流通,51,51,0,0,0,0,0.0,,基本完整
湖北,2023,6,2023-06,生产,3,3,0,0,0,0,0.0,,基本完整
湖北,2023,6,2023-06,餐饮,6,6,0,0,0,0,0.0,,基本完整
湖北,2023,7,2023-07,流通,39,39,0,2,0,0,0.0,0.0,基本完整
湖北,2023,7,2023-07,生产,2,2,0,0,0,0,0.0,,基本完整
湖北,2023,7,2023-07,餐饮,8,8,0,0,0,0,0.0,,基本完整
湖北,2023,8,2023-08,流通,35,35,0,0,0,0,0.0,,基本完整
湖北,2023,8,2023-08,餐饮,1,1,0,0,0,0,0.0,,基本完整
湖北,2023,9,2023-09,流通,99,99,0,0,0,0,0.0,,基本完整
湖北,2023,9,2023-09,生产,2,1,1,0,0,0,0.5,,基本完整
湖北,2023,9,2023-09,餐饮,25,25,0,0,0,0,0.0,,基本完整
湖北,2023,10,2023-10,流通,48,48,0,0,0,0,0.0,,基本完整
湖北,2023,10,2023-10,餐饮,2,2,0,0,0,0,0.0,,基本完整
湖北,2023,11,2023-11,流通,60,60,0,0,0,0,0.0,,基本完整
湖北,2023,11,2023-11,生产,2,2,0,0,0,0,0.0,,基本完整
湖北,2023,11,2023-11,餐饮,106,104,2,2,2,0,0.018867924528301886,1.0,基本完整
湖北,2023,12,2023-12,流通,107,107,0,0,0,0,0.0,,基本完整
湖北,2023,12,2023-12,生产,6,6,0,0,0,0,0.0,,基本完整
湖北,2023,12,2023-12,餐饮,64,63,1,1,1,1,0.015625,1.0,基本完整
湖北,2024,1,2024-01,流通,43,39,4,0,0,0,0.09302325581395349,,基本完整
湖北,2024,1,2024-01,餐饮,46,45,1,1,1,1,0.021739130434782608,1.0,基本完整
湖北,2024,2,2024-02,流通,39,39,0,0,0,0,0.0,,基本完整
湖北,2024,2,2024-02,生产,2,2,0,0,0,0,0.0,,基本完整
湖北,2024,3,2024-03,流通,15,15,0,0,0,0,0.0,,基本完整
湖北,2024,3,2024-03,餐饮,2,2,0,0,0,0,0.0,,基本完整
湖北,2024,4,2024-04,流通,20,20,0,0,0,0,0.0,,基本完整
湖北,2024,4,2024-04,餐饮,1,1,0,0,0,0,0.0,,基本完整
湖北,2024,5,2024-05,流通,51,51,0,0,0,0,0.0,,基本完整
湖北,2024,5,2024-05,生产,11,11,0,0,0,0,0.0,,基本完整
湖北,2024,5,2024-05,餐饮,8,8,0,0,0,0,0.0,,基本完整
湖北,2024,6,2024-06,流通,26,26,0,0,0,0,0.0,,基本完整
湖北,2024,6,2024-06,生产,5,3,2,0,0,0,0.4,,基本完整
湖北,2024,6,2024-06,餐饮,1,1,0,0,0,0,0.0,,基本完整
湖北,2024,7,2024-07,流通,52,52,0,2,0,0,0.0,0.0,基本完整
湖北,2024,7,2024-07,生产,2,2,0,0,0,0,0.0,,基本完整
湖北,2024,7,2024-07,餐饮,68,67,1,0,0,0,0.014705882352941176,,基本完整
湖北,2024,8,2024-08,流通,54,54,0,1,0,0,0.0,0.0,基本完整
湖北,2024,8,2024-08,生产,6,6,0,0,0,0,0.0,,基本完整
湖北,2024,8,2024-08,餐饮,6,6,0,0,0,0,0.0,,基本完整
湖北,2024,9,2024-09,流通,72,72,0,0,0,0,0.0,,基本完整
湖北,2024,9,2024-09,生产,19,17,2,0,0,0,0.10526315789473684,,基本完整
湖北,2024,9,2024-09,餐饮,30,28,2,2,2,0,0.06666666666666667,1.0,基本完整
湖北,2024,10,2024-10,流通,57,57,0,0,0,0,0.0,,基本完整
湖北,2024,10,2024-10,生产,4,4,0,0,0,0,0.0,,基本完整
湖北,2024,10,2024-10,餐饮,1,1,0,0,0,0,0.0,,基本完整
湖北,2024,11,2024-11,流通,73,71,2,2,0,0,0.0273972602739726,0.0,基本完整
湖北,2024,11,2024-11,生产,17,17,0,0,0,0,0.0,,基本完整
湖北,2024,11,2024-11,餐饮,81,79,2,2,2,2,0.024691358024691357,1.0,基本完整
湖北,2024,12,2024-12,流通,57,57,0,0,0,0,0.0,,基本完整
湖北,2024,12,2024-12,生产,24,24,0,0,0,0,0.0,,基本完整
湖北,2024,12,2024-12,餐饮,49,47,2,2,2,2,0.04081632653061224,1.0,基本完整
湖南,2023,1,2023-01,流通,16,16,0,0,0,0,0.0,,基本完整
湖南,2023,1,2023-01,餐饮,3,3,0,0,0,0,0.0,,基本完整
湖南,2023,2,2023-02,流通,18,18,0,0,0,0,0.0,,基本完整
湖南,2023,2,2023-02,生产,2,2,0,2,0,0,0.0,0.0,基本完整
湖南,2023,3,2023-03,流通,21,21,0,0,0,0,0.0,,基本完整
湖南,2023,4,2023-04,流通,40,40,0,0,0,0,0.0,,基本完整
湖南,2023,4,2023-04,生产,2,2,0,0,0,0,0.0,,基本完整
湖南,2023,4,2023-04,餐饮,2,2,0,0,0,0,0.0,,基本完整
湖南,2023,5,2023-05,流通,29,29,0,0,0,0,0.0,,基本完整
湖南,2023,5,2023-05,生产,2,2,0,0,0,0,0.0,,基本完整
湖南,2023,5,2023-05,餐饮,4,4,0,0,0,0,0.0,,基本完整
湖南,2023,6,2023-06,流通,39,39,0,0,0,0,0.0,,基本完整
湖南,2023,6,2023-06,生产,6,6,0,0,0,0,0.0,,基本完整
湖南,2023,6,2023-06,餐饮,9,9,0,0,0,0,0.0,,基本完整
湖南,2023,7,2023-07,流通,35,35,0,1,0,0,0.0,0.0,基本完整
湖南,2023,7,2023-07,生产,7,7,0,0,0,0,0.0,,基本完整
湖南,2023,7,2023-07,餐饮,6,6,0,1,0,0,0.0,0.0,基本完整
湖南,2023,8,2023-08,流通,28,28,0,0,0,0,0.0,,基本完整
湖南,2023,8,2023-08,餐饮,2,2,0,0,0,0,0.0,,基本完整
湖南,2023,9,2023-09,流通,35,35,0,0,0,0,0.0,,基本完整
湖南,2023,9,2023-09,生产,5,5,0,0,0,0,0.0,,基本完整
湖南,2023,9,2023-09,餐饮,14,14,0,0,0,0,0.0,,基本完整
湖南,2023,10,2023-10,流通,42,42,0,0,0,0,0.0,,基本完整
湖南,2023,10,2023-10,生产,8,8,0,0,0,0,0.0,,基本完整
湖南,2023,10,2023-10,餐饮,11,11,0,0,0,0,0.0,,基本完整
湖南,2023,11,2023-11,流通,43,43,0,0,0,0,0.0,,基本完整
湖南,2023,11,2023-11,生产,18,18,0,0,0,0,0.0,,基本完整
湖南,2023,11,2023-11,餐饮,19,19,0,0,0,0,0.0,,基本完整
湖南,2023,12,2023-12,流通,55,54,1,0,0,0,0.01818181818181818,,基本完整
湖南,2023,12,2023-12,生产,20,20,0,0,0,0,0.0,,基本完整
湖南,2023,12,2023-12,餐饮,9,9,0,0,0,0,0.0,,基本完整
湖南,2024,1,2024-01,流通,14,14,0,0,0,0,0.0,,基本完整
湖南,2024,1,2024-01,餐饮,3,3,0,0,0,0,0.0,,基本完整
湖南,2024,2,2024-02,流通,10,10,0,0,0,0,0.0,,基本完整
湖南,2024,2,2024-02,生产,3,3,0,0,0,0,0.0,,基本完整
湖南,2024,3,2024-03,流通,11,11,0,0,0,0,0.0,,基本完整
湖南,2024,3,2024-03,生产,38,38,0,0,0,0,0.0,,基本完整
湖南,2024,3,2024-03,餐饮,3,3,0,0,0,0,0.0,,基本完整
湖南,2024,4,2024-04,流通,17,17,0,0,0,0,0.0,,基本完整
湖南,2024,4,2024-04,生产,5,4,1,1,1,1,0.2,1.0,基本完整
湖南,2024,4,2024-04,餐饮,4,4,0,0,0,0,0.0,,基本完整
湖南,2024,5,2024-05,流通,15,15,0,0,0,0,0.0,,基本完整
湖南,2024,5,2024-05,生产,36,36,0,0,0,0,0.0,,基本完整
湖南,2024,5,2024-05,餐饮,4,4,0,0,0,0,0.0,,基本完整
湖南,2024,6,2024-06,流通,36,34,2,0,0,0,0.05555555555555555,,基本完整
湖南,2024,6,2024-06,生产,9,9,0,0,0,0,0.0,,基本完整
湖南,2024,6,2024-06,餐饮,4,4,0,0,0,0,0.0,,基本完整
湖南,2024,7,2024-07,流通,19,18,1,0,0,0,0.05263157894736842,,基本完整
湖南,2024,7,2024-07,生产,32,31,1,0,0,0,0.03125,,基本完整
湖南,2024,7,2024-07,餐饮,1,1,0,0,0,0,0.0,,基本完整
湖南,2024,8,2024-08,流通,27,27,0,0,0,0,0.0,,基本完整
湖南,2024,8,2024-08,生产,3,3,0,0,0,0,0.0,,基本完整
湖南,2024,8,2024-08,餐饮,5,5,0,0,0,0,0.0,,基本完整
湖南,2024,9,2024-09,流通,21,21,0,0,0,0,0.0,,基本完整
湖南,2024,9,2024-09,生产,48,48,0,0,0,0,0.0,,基本完整
湖南,2024,9,2024-09,餐饮,4,4,0,0,0,0,0.0,,基本完整
湖南,2024,10,2024-10,流通,17,17,0,0,0,0,0.0,,基本完整
湖南,2024,10,2024-10,生产,66,63,3,2,2,2,0.045454545454545456,1.0,基本完整
湖南,2024,11,2024-11,流通,20,20,0,0,0,0,0.0,,基本完整
湖南,2024,11,2024-11,生产,4,4,0,0,0,0,0.0,,基本完整
湖南,2024,11,2024-11,餐饮,6,6,0,0,0,0,0.0,,基本完整
湖南,2024,12,2024-12,流通,17,17,0,2,0,0,0.0,0.0,基本完整
湖南,2024,12,2024-12,生产,46,46,0,0,0,0,0.0,,基本完整
湖南,2024,12,2024-12,餐饮,10,10,0,0,0,0,0.0,,基本完整
甘肃,2023,1,2023-01,流通,2,2,0,0,0,0,0.0,,基本完整
