省份,年月,供应链环节,Q_action_0,Q_action_1,Q_action_3,Q_action_5,Q_action_10,experimental_label
甘肃,2023-11,流通,0.29802608,0.21881714,0.03585869,-0.11905063,-0.6195743,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2023-12,流通,0.3008992,0.21668336,0.038312644,-0.12034381,-0.62174726,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2024-02,流通,0.28341448,0.1970776,0.018642962,-0.14114308,-0.64360106,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2024-03,流通,0.26933384,0.18344319,0.0057770014,-0.15459758,-0.65665376,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2024-05,流通,0.27012557,0.18446091,0.006678492,-0.15355873,-0.655591,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2024-07,流通,0.27500358,0.18785629,0.010451078,-0.15041873,-0.65266895,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2024-09,流通,0.2665767,0.17992747,0.002649933,-0.15819511,-0.66033137,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2024-11,流通,0.2796388,0.19102189,0.014945596,-0.14741492,-0.64928854,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2023-03,生产,0.3091123,0.38509867,0.37552667,0.2767328,-0.05714923,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2023-12,生产,0.27190885,0.36160848,0.3743152,0.28615826,-0.02982688,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2024-02,生产,0.2320508,0.28341752,0.26525673,0.1545293,-0.18506089,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2024-10,生产,0.24818084,0.27343422,0.22832796,0.10305335,-0.25968736,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2023-02,餐饮,0.3091123,0.38509867,0.37552667,0.2767328,-0.05714923,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2023-04,餐饮,0.3323054,0.3508721,0.28523964,0.15549962,-0.226906,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2023-08,餐饮,0.25113377,0.14888605,0.0033262968,-0.15995252,-0.64027655,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2023-10,餐饮,0.26326942,0.18321398,0.017984778,-0.13839993,-0.62049794,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2023-11,餐饮,0.28815815,0.22164282,0.020496875,-0.119999,-0.6201124,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2024-03,餐饮,0.23664027,0.19629495,0.0906175,-0.07219719,-0.4845898,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2024-05,餐饮,0.22243053,0.20582247,0.13287222,-0.010583398,-0.39636242,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2024-11,餐饮,0.21598731,0.2103847,0.10308829,0.001939157,-0.42454436,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
甘肃,2024-12,餐饮,0.23071282,0.340326,0.38908392,0.31999978,0.034248054,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-01,流通,0.3375572,0.24489424,0.043325245,-0.13671973,-0.62867475,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-02,流通,0.24015331,0.15337089,-0.03957808,-0.21678665,-0.7180447,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-03,流通,0.25354084,0.15996252,-0.035574585,-0.20809487,-0.7051388,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-04,流通,0.26009843,0.16519451,-0.035282403,-0.21138225,-0.71564466,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-05,流通,0.25613558,0.16544867,-0.046044156,-0.22662276,-0.74438906,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-06,流通,0.25964886,0.16955893,-0.050257057,-0.22896017,-0.75527465,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-07,流通,0.25766754,0.15892409,-0.0342869,-0.2154977,-0.7357849,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-08,流通,0.2580187,0.16109106,-0.039748296,-0.22172628,-0.73605025,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-09,流通,0.25908193,0.1691512,-0.046307296,-0.22535418,-0.748699,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-10,流通,0.26900715,0.16611356,-0.027412921,-0.21753983,-0.72682583,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-11,流通,0.2599632,0.164112,-0.0375977,-0.21954457,-0.733948,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-12,流通,0.29975465,0.1891455,-0.0036510825,-0.1978052,-0.7107845,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-01,流通,0.29518998,0.3710697,0.37033668,0.29640722,-0.039153606,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-02,流通,0.23028466,0.13989455,-0.07057151,-0.25134584,-0.76986384,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-03,流通,0.23917332,0.14477126,-0.06481077,-0.24490799,-0.7632892,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-04,流通,0.24426371,0.14375621,-0.051566243,-0.23558255,-0.745525,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-05,流通,0.24133056,0.14936449,-0.061636046,-0.24207604,-0.7601366,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-06,流通,0.25126064,0.14886919,-0.05681388,-0.23987415,-0.7573638,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-07,流通,0.26277518,0.16438343,-0.032007515,-0.21042803,-0.7292565,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-08,流通,0.26806653,0.16690437,-0.028014675,-0.21259433,-0.7258517,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-09,流通,0.31932676,0.22776327,0.028197452,-0.1496425,-0.6708987,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-10,流通,0.24595334,0.1459102,-0.04976897,-0.2351123,-0.74685895,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-11,流通,0.2615752,0.17272395,-0.04313363,-0.22197503,-0.7458581,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-12,流通,0.24259284,0.15861283,-0.06632358,-0.24460779,-0.77426046,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-01,生产,0.34710398,0.32241234,0.22767012,0.080162995,-0.32871926,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-02,生产,0.24844173,0.15803081,0.023318648,-0.13502985,-0.6035903,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-03,生产,0.23579168,0.14958283,-0.0106060505,-0.17307127,-0.6490788,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-04,生产,0.23913646,0.14410797,-0.030603617,-0.19857594,-0.684209,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-05,生产,0.27888483,0.18416739,0.0054278374,-0.16154027,-0.6506113,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-06,生产,0.27796775,0.18246257,-0.0014227033,-0.16787201,-0.6577341,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-07,生产,0.25702983,0.15555707,-0.03261584,-0.20031542,-0.6908593,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-08,生产,0.25189018,0.1512864,-0.047774613,-0.21106672,-0.70096684,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-09,生产,0.25463367,0.15530097,-0.051145047,-0.21044445,-0.69864076,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-10,生产,0.30640513,0.20454821,0.010125846,-0.1644997,-0.64686847,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-11,生产,0.2778557,0.18601999,-0.008686453,-0.17927329,-0.67638135,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-12,生产,0.2811368,0.1870032,-0.010201544,-0.18470863,-0.680684,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-01,生产,0.2907457,0.21024999,-0.0038268566,-0.18229605,-0.6766145,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-02,生产,0.22193146,0.14885767,-0.07614307,-0.25185075,-0.7466532,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-03,生产,0.24390414,0.16861445,-0.054570347,-0.23122694,-0.72574437,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-04,生产,0.25292796,0.1770815,-0.046756238,-0.22353937,-0.7174476,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-05,生产,0.2417537,0.16109079,-0.061605543,-0.23853259,-0.7321137,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-06,生产,0.22871277,0.1533708,-0.07409337,-0.25180727,-0.74341255,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-07,生产,0.25557435,0.17553228,-0.048921168,-0.22689264,-0.7193806,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-08,生产,0.25258797,0.16524154,-0.05397305,-0.23110735,-0.72585166,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-09,生产,0.2579846,0.34636185,0.34232658,0.26141137,-0.09692648,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-10,生产,0.23135233,0.14578225,-0.067403376,-0.24553937,-0.7349888,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-11,生产,0.23212779,0.15031633,-0.06637205,-0.24686244,-0.73590696,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-12,生产,0.21402657,0.13325854,-0.084575444,-0.2654097,-0.7537718,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-01,餐饮,0.34510344,0.36853266,0.30213356,0.17234407,-0.2092344,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-02,餐饮,0.25978014,0.22514437,0.08710341,-0.05136352,-0.49204528,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-03,餐饮,0.2630846,0.1730294,0.03338793,-0.12448097,-0.5957536,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-04,餐饮,0.22120434,0.12706873,-0.04267752,-0.20864594,-0.6908569,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-05,餐饮,0.31519377,0.21281871,0.0348199,-0.13365984,-0.6237426,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-06,餐饮,0.21447182,0.119955406,-0.08318567,-0.2636901,-0.7581639,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-07,餐饮,0.22539082,0.1397602,-0.068375066,-0.25426757,-0.73881835,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-08,餐饮,0.21143469,0.12991858,-0.08512735,-0.2694463,-0.7532982,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-09,餐饮,0.22886194,0.1296359,-0.07063106,-0.25323084,-0.75958765,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-10,餐饮,0.26931396,0.17921674,-0.03201303,-0.22164719,-0.7140586,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-11,餐饮,0.27435374,0.16777697,-0.022000223,-0.21061334,-0.7163185,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2023-12,餐饮,0.30981582,0.20807572,0.0124258995,-0.17613629,-0.6827418,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-01,餐饮,0.25247118,0.16493516,-0.055727154,-0.2364201,-0.73771495,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-02,餐饮,0.19379795,0.11606562,-0.112772614,-0.29274467,-0.7927226,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-03,餐饮,0.2411561,0.15422587,-0.0663217,-0.24782762,-0.7482203,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-04,餐饮,0.1996955,0.11776826,-0.10693285,-0.2889829,-0.7885715,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-05,餐饮,0.18518135,0.107865244,-0.12143111,-0.30154353,-0.80050015,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-06,餐饮,0.22591189,0.14061198,-0.08066726,-0.2625721,-0.7612523,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-07,餐饮,0.24185404,0.1449256,-0.061760068,-0.24415754,-0.7470299,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-08,餐饮,0.2604168,0.15994944,-0.043451518,-0.22569756,-0.7345861,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-09,餐饮,0.2618823,0.14617889,-0.034417555,-0.22681606,-0.73548603,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-10,餐饮,0.24895996,0.1612592,-0.060725853,-0.24106658,-0.74657774,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-11,餐饮,0.3239904,0.21442729,0.029979855,-0.16140988,-0.6650282,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
福建,2024-12,餐饮,0.28015387,0.186216,-0.02613224,-0.21071436,-0.7167397,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
西藏,2024-12,流通,0.32161036,0.39621896,0.38084134,0.27914503,-0.05855623,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
西藏,2023-05,餐饮,0.3675475,0.3777753,0.29209566,0.15209621,-0.24444276,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
西藏,2023-10,餐饮,0.28876632,0.22652325,0.08170438,-0.088846385,-0.53699124,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
西藏,2023-11,餐饮,0.29156363,0.22014444,0.06517033,-0.110896684,-0.5676593,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
西藏,2023-12,餐饮,0.36158335,0.28233334,0.12542543,-0.05234175,-0.51466084,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
西藏,2024-11,餐饮,0.3260819,0.25693572,0.10329552,-0.07151651,-0.5313128,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
西藏,2024-12,餐饮,0.32138178,0.23186325,0.05643496,-0.11911539,-0.6030418,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-01,流通,0.3097561,0.25895855,0.1189118,-0.024738153,-0.47365305,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-02,流通,0.26391345,0.17586944,0.0017518103,-0.15740609,-0.6498359,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-03,流通,0.23619485,0.14288911,-0.040393353,-0.20421952,-0.6987401,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-04,流通,0.27954304,0.17591426,-0.014000177,-0.18730545,-0.6753112,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-05,流通,0.26308295,0.17900646,0.0028751493,-0.1879817,-0.6690534,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-06,流通,0.24991804,0.14312348,-0.046049178,-0.20126435,-0.7002387,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-07,流通,0.27097023,0.1784744,-0.030042768,-0.18571502,-0.6915839,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-08,流通,0.22062963,0.13037777,-0.083921015,-0.2439318,-0.7478612,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-09,流通,0.23601419,0.15469578,-0.06447697,-0.23119603,-0.73154277,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-10,流通,0.29168856,0.21037847,-0.003248021,-0.17737393,-0.6716912,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-11,流通,0.2964304,0.21581799,-0.001995489,-0.17689222,-0.6710336,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-12,流通,0.32468402,0.35611948,0.30832425,0.18944442,-0.17963418,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-01,流通,0.25284326,0.16461053,-0.047779173,-0.21312517,-0.71348655,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-02,流通,0.27433708,0.19416282,-0.022924125,-0.19487205,-0.6908914,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-03,流通,0.2918579,0.3728031,0.37142318,0.28479683,-0.07052812,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-04,流通,0.24134234,0.14892958,-0.049928173,-0.21979323,-0.7179704,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-05,流通,0.28831792,0.20183519,0.018913954,-0.16835776,-0.66031975,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-06,流通,0.26080766,0.17037977,-0.041903287,-0.1945755,-0.6999444,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-07,流通,0.28352365,0.19839212,0.016903296,-0.1725265,-0.6604446,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-08,流通,0.2602901,0.1527762,-0.024260938,-0.19724762,-0.6913204,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-09,流通,0.2660129,0.1728513,-0.030903056,-0.18170232,-0.68137217,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-10,流通,0.26314452,0.17146637,-0.03670603,-0.18848586,-0.68917453,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-11,流通,0.26721337,0.3500511,0.35516882,0.27135932,-0.07203975,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-12,流通,0.3128845,0.21535918,0.035621315,-0.13622454,-0.62718725,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-01,生产,0.33518547,0.32972983,0.24319233,0.10173964,-0.29944953,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-02,生产,0.30331594,0.25337654,0.11351994,-0.041313216,-0.4887222,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-08,生产,0.22210455,0.14289051,0.014601797,-0.15599677,-0.6115976,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-09,生产,0.25192663,0.1695755,0.038075298,-0.13143478,-0.5920789,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-10,生产,0.3580038,0.26895264,0.12183967,-0.04415021,-0.5298506,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-11,生产,0.2773885,0.18710303,0.035312384,-0.1301588,-0.61266375,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-12,生产,0.35677546,0.25668132,0.096977234,-0.0752571,-0.571699,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-01,生产,0.27771693,0.17229348,0.012013823,-0.16062641,-0.6485125,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-02,生产,0.26437917,0.16019991,-0.0035588145,-0.1749067,-0.663312,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-07,生产,0.26933247,0.16550002,0.0010765493,-0.16987708,-0.6582061,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-08,生产,0.27506953,0.17125887,0.006488025,-0.1642595,-0.65276814,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-10,生产,0.28067845,0.17688894,0.011778057,-0.15876803,-0.6474523,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-11,生产,0.27617022,0.17226812,0.005441785,-0.1646435,-0.65500367,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-12,生产,0.33102006,0.22082022,0.0546121,-0.12098939,-0.60795856,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-02,餐饮,0.3097561,0.25895855,0.1189118,-0.024738153,-0.47365305,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-04,餐饮,0.29483527,0.19318393,0.0062817335,-0.16703188,-0.65471405,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-05,餐饮,0.2375068,0.14402997,-0.07156408,-0.22568989,-0.7152869,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-06,餐饮,0.22460097,0.1300813,-0.081192255,-0.23996264,-0.7296661,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-07,餐饮,0.27824128,0.1867126,-0.010686129,-0.19379535,-0.6791327,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-08,餐饮,0.19844642,0.10320592,-0.09663409,-0.28011227,-0.7838615,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-09,餐饮,0.2289536,0.14068642,-0.07177673,-0.26249003,-0.7490567,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-10,餐饮,0.30595443,0.3823085,0.38044417,0.28736103,-0.0428147,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-11,餐饮,0.26133037,0.16314712,-0.03770989,-0.19302356,-0.69447964,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2023-12,餐饮,0.2894713,0.36895195,0.3723694,0.28973183,-0.058380127,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-01,餐饮,0.26746804,0.16567859,-0.034035802,-0.1946919,-0.6917451,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-02,餐饮,0.25368044,0.15654045,-0.06672996,-0.21083021,-0.7060776,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-03,餐饮,0.23887634,0.14089286,-0.076248705,-0.22442833,-0.7212385,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-04,餐饮,0.23337132,0.1349977,-0.08093017,-0.23054537,-0.7274397,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-05,餐饮,0.25333446,0.15747845,-0.06606889,-0.21234637,-0.7058475,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-06,餐饮,0.23280573,0.13529894,-0.08398622,-0.23169631,-0.72780216,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-07,餐饮,0.23598099,0.13796023,-0.07944381,-0.2292741,-0.724772,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-08,餐饮,0.24401449,0.15907031,-0.054650247,-0.22911756,-0.72641206,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-09,餐饮,0.30458814,0.21965808,0.007015258,-0.16802488,-0.6469436,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-10,餐饮,0.2790763,0.35773754,0.3525098,0.26472044,-0.08611277,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-11,餐饮,0.23994029,0.13962129,-0.06953016,-0.22375336,-0.72129256,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
贵州,2024-12,餐饮,0.25587386,0.33553314,0.33630314,0.24563159,-0.080085635,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-01,流通,0.33682442,0.23748085,0.048537552,-0.1182294,-0.6206877,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-02,流通,0.33702695,0.24237078,0.057059854,-0.117414124,-0.6099801,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-03,流通,0.236588,0.14809948,-0.058616728,-0.23048694,-0.7284032,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-04,流通,0.25623596,0.16111152,-0.03896442,-0.219616,-0.71627265,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-05,流通,0.26850116,0.16975996,-0.031145394,-0.21252786,-0.71302193,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-06,流通,0.24731955,0.14630133,-0.055083185,-0.23663858,-0.75037915,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-07,流通,0.25221604,0.15926932,-0.05674091,-0.235241,-0.7589607,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-08,流通,0.21121967,0.11172944,-0.09540388,-0.2761252,-0.7926781,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-09,流通,0.26645976,0.16673061,-0.03978184,-0.2201469,-0.73514557,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-10,流通,0.29544896,0.19946675,-0.008365959,-0.19287549,-0.7097907,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-11,流通,0.2726019,0.17497969,-0.027606338,-0.21013668,-0.72736174,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-12,流通,0.29993477,0.20718698,-0.00055761635,-0.18122889,-0.6989526,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-01,流通,0.28625295,0.18849197,-0.011170119,-0.1994919,-0.7077442,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-02,流通,0.26666653,0.1571975,-0.02041617,-0.2143772,-0.7186506,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-03,流通,0.28328794,0.2006819,-0.02524075,-0.19818923,-0.70774186,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-04,流通,0.28758192,0.18899967,-0.009935841,-0.19879442,-0.7070539,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-05,流通,0.27085966,0.17107931,-0.023314059,-0.20563383,-0.7108734,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-06,流通,0.2194328,0.13414368,-0.08753255,-0.2646031,-0.79389226,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-07,流通,0.26836777,0.17100137,-0.031161472,-0.21370699,-0.72860694,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-08,流通,0.27395532,0.16981378,-0.022747546,-0.20958719,-0.7192854,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-09,流通,0.29195586,0.19045785,-0.010166109,-0.1948496,-0.7094941,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-10,流通,0.24099469,0.13546243,-0.057008237,-0.24564257,-0.75353026,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-11,流通,0.25934324,0.16884148,-0.051578358,-0.23138273,-0.75708616,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-12,流通,0.25586256,0.15865776,-0.04393454,-0.22683504,-0.7430514,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-01,生产,0.35124832,0.34754845,0.26139495,0.121793516,-0.27947932,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-02,生产,0.32265976,0.2717518,0.13293594,-0.02198903,-0.47141048,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
