policy,状态ID,省份,年月,供应链环节,desired_action,applied_action,risk_score,uncertainty_score,rescaled_reward,experimental_label
Q-learning,河北|餐饮|2024-03,河北,2024-03,餐饮,0,0,0.0032009226507721113,0.0006631527561003092,-0.0010075384052470326,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,河南|流通|2024-03,河南,2024-03,流通,5,5,0.06820630391050797,0.0,0.05645172297954559,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,河南|生产|2024-03,河南,2024-03,生产,1,1,0.08119299839747744,0.028366760442137214,0.08018508553504944,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,河南|餐饮|2024-03,河南,2024-03,餐饮,10,10,0.581408435199312,0.004049118871461234,0.9722226858139038,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,浙江|流通|2024-03,浙江,2024-03,流通,0,0,0.008443709643191771,0.0003282935824041316,-0.0026577787939459085,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,浙江|生产|2024-03,浙江,2024-03,生产,3,3,0.050440625877024234,0.011145153708737145,0.03701295331120491,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,湖北|流通|2024-03,湖北,2024-03,流通,0,0,0.008279427129102896,0.000394295776572413,-0.0026060687378048897,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,湖北|餐饮|2024-03,湖北,2024-03,餐饮,3,3,0.046226772450991216,0.0036153274161246527,0.020672451704740524,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,湖南|流通|2024-03,湖南,2024-03,流通,0,0,0.0030429673461793566,0.0005134899008677075,-0.0009578196331858635,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,湖南|生产|2024-03,湖南,2024-03,生产,1,1,0.018987336025999748,0.00458811533456393,-0.006285030860453844,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,湖南|餐饮|2024-03,湖南,2024-03,餐饮,3,3,0.032282743622516305,0.009701175149180832,-0.00820261798799038,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,甘肃|流通|2024-03,甘肃,2024-03,流通,3,3,0.10855645589211634,0.07174141242516786,0.22353264689445496,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,甘肃|餐饮|2024-03,甘肃,2024-03,餐饮,3,3,0.5008589546780494,0.3232919341164852,0.881848931312561,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,福建|流通|2024-03,福建,2024-03,流通,5,5,0.034137809423891004,0.00017751376164654249,-0.05009813979268074,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,福建|生产|2024-03,福建,2024-03,生产,3,3,0.03368840200283678,0.007050991577216166,-0.006949686445295811,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,福建|餐饮|2024-03,福建,2024-03,餐饮,0,0,0.013519755719290656,0.0019681615840030074,-0.004255521576851606,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,贵州|流通|2024-03,贵州,2024-03,流通,10,10,0.35827271499302793,0.0053881818138727606,0.8326964974403381,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,贵州|餐饮|2024-03,贵州,2024-03,餐饮,5,5,0.06242369130911729,0.005558191345998104,0.044190648943185806,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,辽宁|流通|2024-03,辽宁,2024-03,流通,1,1,0.014354589726402238,0.0003664086539468755,-0.01388887781649828,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,辽宁|餐饮|2024-03,辽宁,2024-03,餐饮,0,0,0.005063509274149751,0.0008730436796752681,-0.0015938146971166134,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,重庆|流通|2024-03,重庆,2024-03,流通,3,3,0.02679117496332272,0.001972315248821843,-0.027812300249934196,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,重庆|生产|2024-03,重庆,2024-03,生产,10,10,0.1335038922864995,0.039705228927284376,0.2954714894294739,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,重庆|餐饮|2024-03,重庆,2024-03,餐饮,0,0,0.00435812517142619,0.001031714295482038,-0.0013717848341912031,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,陕西|流通|2024-03,陕西,2024-03,流通,1,1,0.047809421086180165,0.008202571556046487,0.030370475724339485,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,黑龙江|流通|2024-03,黑龙江,2024-03,流通,1,1,0.06801688438644847,0.011410284667916656,0.05634285882115364,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,上海|流通|2024-04,上海,2024-04,流通,5,5,0.0427877338038535,0.010897876403402923,-0.011745991185307503,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,不详|其他|2024-04,不详,2024-04,其他,5,5,0.54,0.7671633207806873,0.981698751449585,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,不详|流通|2024-04,不详,2024-04,流通,3,3,0.39174055441698646,0.0,0.6942241191864014,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,不详|餐饮|2024-04,不详,2024-04,餐饮,10,10,0.3226862187904316,0.00014829931590567018,0.7777801752090454,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,云南|流通|2024-04,云南,2024-04,流通,3,3,0.07025555769734321,0.016584168787241515,0.08929707854986191,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,云南|餐饮|2024-04,云南,2024-04,餐饮,10,10,0.34026214397486293,0.00213940162073226,0.8063306212425232,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,内蒙古|流通|2024-04,内蒙古,2024-04,流通,5,5,0.10559090556842296,0.026208111869073604,0.1986198127269745,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,北京|流通|2024-04,北京,2024-04,流通,3,3,0.15045259689657292,0.09366228986957228,0.3335985243320465,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,北京|餐饮|2024-04,北京,2024-04,餐饮,5,5,0.06145201712365794,0.027044590978569774,0.06366904824972153,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,四川|流通|2024-04,四川,2024-04,流通,3,3,0.03128278001885393,0.001802039854855115,-0.01705831289291382,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,天津|流通|2024-04,天津,2024-04,流通,3,3,0.03917417915502773,0.0017948509595721407,0.0020813450682908297,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,安徽|流通|2024-04,安徽,2024-04,流通,0,0,0.008927442269445408,3.1390160956371064e-05,-0.0028100397903472185,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,安徽|生产|2024-04,安徽,2024-04,生产,0,0,0.012573324984877074,0.0027680052640688306,-0.003957623150199652,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,安徽|餐饮|2024-04,安徽,2024-04,餐饮,3,3,0.04447593907623381,0.006528038139224889,0.018796401098370552,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山东|流通|2024-04,山东,2024-04,流通,10,10,0.4,0.0,0.8773134350776672,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山东|生产|2024-04,山东,2024-04,生产,1,1,0.08667885761692573,0.004590736127171259,0.07569217681884766,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山东|餐饮|2024-04,山东,2024-04,餐饮,0,0,0.0161106216473228,0.0006653577963904882,-0.005071017891168594,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山西|流通|2024-04,山西,2024-04,流通,5,5,0.11302059302932004,0.038468035851981955,0.23311442136764526,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山西|餐饮|2024-04,山西,2024-04,餐饮,5,5,0.05837433374758211,0.006237705050707714,0.03222373500466347,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广东|流通|2024-04,广东,2024-04,流通,1,1,0.01177563379404915,0.0,-0.017189007252454758,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广东|生产|2024-04,广东,2024-04,生产,10,10,0.3616714865512268,7.327920012506402e-05,0.8346375823020935,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广东|餐饮|2024-04,广东,2024-04,餐饮,0,0,0.009631641999829707,0.00039128507244483567,-0.003031695494428277,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广西|其他|2024-04,广西,2024-04,其他,1,1,0.8494942277718815,1.0,0.8994132280349731,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广西|流通|2024-04,广西,2024-04,流通,3,3,0.10025846280895963,0.002429318522383262,0.14967575669288635,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广西|生产|2024-04,广西,2024-04,生产,10,10,0.38074884749922283,0.00010329335381989451,0.857372522354126,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,新疆|流通|2024-04,新疆,2024-04,流通,5,5,0.22182016423201023,0.09276181684699258,0.5619916915893555,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,新疆|生产|2024-04,新疆,2024-04,生产,3,3,0.36739890092791805,0.42536949851365635,0.8155252933502197,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,新疆|餐饮|2024-04,新疆,2024-04,餐饮,0,0,0.006134712669116974,0.0013717693034285957,-0.0019309910712763667,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江苏|流通|2024-04,江苏,2024-04,流通,0,0,0.006473144360814045,4.6831829703989276e-05,-0.0020375170279294252,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江苏|生产|2024-04,江苏,2024-04,生产,3,3,0.03096534013124804,0.006502961527622012,-0.01400210801512003,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江苏|餐饮|2024-04,江苏,2024-04,餐饮,0,0,0.003808220970888144,0.00038007392182239487,-0.0011986944591626525,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江西|流通|2024-04,江西,2024-04,流通,5,5,0.05301533923890485,0.000552052060352717,0.009453021921217442,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江西|生产|2024-04,江西,2024-04,生产,1,1,0.07869859859810235,0.018092095427014447,0.07237523049116135,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江西|餐饮|2024-04,江西,2024-04,餐饮,0,0,0.011007463873346196,0.002388500772428859,-0.0034647516440600157,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,河北|流通|2024-04,河北,2024-04,流通,0,0,0.005667448319849484,0.0,-0.0017839130014181137,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,河北|生产|2024-04,河北,2024-04,生产,1,1,0.09466039652059818,0.03896318790364306,0.10132759064435959,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,河北|餐饮|2024-04,河北,2024-04,餐饮,0,0,0.0033475439439452485,0.0007062585455719054,-0.0010536896297708154,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,河南|流通|2024-04,河南,2024-04,流通,0,0,0.007133330042947199,0.0,-0.002245319541543722,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,河南|餐饮|2024-04,河南,2024-04,餐饮,10,10,0.154092285717359,0.0039057104661760354,0.3254629969596863,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,浙江|流通|2024-04,浙江,2024-04,流通,0,0,0.007723111033400466,0.00030800333655938697,-0.0024309610016644,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,浙江|生产|2024-04,浙江,2024-04,生产,5,5,0.4556065719558145,0.013728521523480199,0.8580291271209717,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,浙江|餐饮|2024-04,浙江,2024-04,餐饮,5,5,0.050079397794433725,0.0060084620843252005,0.005981035064905882,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
