policy,状态ID,省份,年月,供应链环节,desired_action,applied_action,risk_score,uncertainty_score,rescaled_reward,experimental_label
DQN修正版,海南|生产|2023-11,海南,2023-11,生产,10,10,0.11348096816376531,0.07753680949150711,0.2698940336704254,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|流通|2023-11,湖北,2023-11,流通,1,1,0.0008751777128741093,0.00022976871050774467,-0.030297497287392616,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|生产|2023-11,湖北,2023-11,生产,10,10,0.25007027504529405,0.15960269589059078,0.7495725750923157,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|餐饮|2023-11,湖北,2023-11,餐饮,10,10,0.0860178064064969,0.005552938913535089,0.05444023758172989,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|流通|2023-11,湖南,2023-11,流通,1,1,0.002231666313392618,0.00040449825978079376,-0.028571218252182007,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|生产|2023-11,湖南,2023-11,生产,1,1,0.05204889568775681,0.020555504402200428,0.04130584001541138,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|餐饮|2023-11,湖南,2023-11,餐饮,1,1,0.03574854980292649,0.01132643980310048,0.01721460558474064,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,甘肃|流通|2023-11,甘肃,2023-11,流通,3,3,0.1301424826320222,0.09864289164759614,0.2928197383880615,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,甘肃|餐饮|2023-11,甘肃,2023-11,餐饮,5,5,0.15688693489043104,0.13718556756218633,0.445282518863678,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|流通|2023-11,福建,2023-11,流通,5,5,0.056019910160500536,0.00040107452257824924,0.018714742735028267,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|生产|2023-11,福建,2023-11,生产,5,5,0.08544309695515709,0.01926191427605139,0.13007016479969025,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|餐饮|2023-11,福建,2023-11,餐饮,0,0,0.007657046830183846,0.0016626250719189897,-0.0024101664312183857,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,西藏|餐饮|2023-11,西藏,2023-11,餐饮,5,5,0.19634060114182555,0.20389481009790825,0.5867143273353577,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,贵州|流通|2023-11,贵州,2023-11,流通,3,3,0.033411986928831454,0.005517535926141106,-0.008868672885000706,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,贵州|生产|2023-11,贵州,2023-11,生产,5,5,0.19397525214467315,0.1387209393033199,0.5347135663032532,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,贵州|餐饮|2023-11,贵州,2023-11,餐饮,5,5,0.07639246453537803,0.00816895651509335,0.090520940721035,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,辽宁|流通|2023-11,辽宁,2023-11,流通,3,3,0.05280525694828413,0.00047161113450640355,0.03406441956758499,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,辽宁|生产|2023-11,辽宁,2023-11,生产,5,5,0.0932779703909535,0.018816922480126782,0.15368616580963135,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,辽宁|餐饮|2023-11,辽宁,2023-11,餐饮,0,0,0.007092944307233133,0.0010946507373526815,-0.002232607686892152,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,进口|餐饮|2023-11,进口,2023-11,餐饮,1,1,0.54,1.0,0.798214316368103,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,重庆|流通|2023-11,重庆,2023-11,流通,3,3,0.08034979132048353,0.003223826354391748,0.10278621315956116,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,重庆|生产|2023-11,重庆,2023-11,生产,10,10,0.11333320846886298,0.03538625359205311,0.21029236912727356,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,重庆|餐饮|2023-11,重庆,2023-11,餐饮,0,0,0.009332267484267518,0.002010857815436741,-0.002937463577836752,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,陕西|流通|2023-11,陕西,2023-11,流通,5,5,0.07801988046688964,0.0166636858783877,0.10441923141479492,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,陕西|餐饮|2023-11,陕西,2023-11,餐饮,3,3,0.021188797298626275,0.003397706837356146,-0.040230534970760345,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,青海|流通|2023-11,青海,2023-11,流通,5,5,0.36472422639153956,0.2691693987099289,0.8536068201065063,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,青海|餐饮|2023-11,青海,2023-11,餐饮,10,10,0.1000123640370331,0.06217641826460933,0.19486767053604126,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,黑龙江|流通|2023-11,黑龙江,2023-11,流通,3,3,0.047418908630772444,0.008695729934266521,0.027696939185261726,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,黑龙江|生产|2023-11,黑龙江,2023-11,生产,5,5,0.18047184910591982,0.17570666307243,0.5322288274765015,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,黑龙江|餐饮|2023-11,黑龙江,2023-11,餐饮,0,0,0.0018897800088899272,0.0003241864671277948,-0.0005948367179371417,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,上海|流通|2023-12,上海,2023-12,流通,3,3,0.049077137895269254,0.012796049283349068,0.03505127131938934,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,上海|餐饮|2023-12,上海,2023-12,餐饮,3,3,0.2614203229180525,0.3370612776666591,0.671941876411438,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|流通|2023-12,不详,2023-12,流通,5,5,0.386087467926938,0.0,0.7831186056137085,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|生产|2023-12,不详,2023-12,生产,3,3,0.7468505260078742,0.1348797023022268,0.9495798349380493,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|餐饮|2023-12,不详,2023-12,餐饮,1,1,0.29591583316760794,6.807803746507524e-05,0.3163183331489563,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,云南|流通|2023-12,云南,2023-12,流通,3,3,0.03571232391128368,0.011308833752021042,0.0014273469569161534,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,云南|生产|2023-12,云南,2023-12,生产,3,3,0.900213097164502,0.46722958828195393,0.9857973456382751,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,云南|餐饮|2023-12,云南,2023-12,餐饮,10,10,0.40811219551573,0.0019917632807188897,0.8855651021003723,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,内蒙古|流通|2023-12,内蒙古,2023-12,流通,10,10,0.06993961024783664,0.01753938728111077,0.004832557402551174,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,内蒙古|生产|2023-12,内蒙古,2023-12,生产,1,1,0.4373708900429762,0.810579371839856,0.7064846754074097,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,内蒙古|餐饮|2023-12,内蒙古,2023-12,餐饮,0,0,0.013750089246144376,0.003070015305717781,-0.004328021313995123,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,北京|流通|2023-12,北京,2023-12,流通,3,3,0.168962075603284,0.11021749837862012,0.3844407796859741,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,北京|餐饮|2023-12,北京,2023-12,餐饮,5,5,0.13745879889949528,0.10862600471683309,0.3695112466812134,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,台湾|流通|2023-12,台湾,2023-12,流通,1,1,0.54,1.0,0.798214316368103,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,吉林|流通|2023-12,吉林,2023-12,流通,0,0,0.01841467132731778,0.0022023458011073394,-0.005796230863779783,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,吉林|生产|2023-12,吉林,2023-12,生产,1,1,0.3378613176628221,0.5250508167483158,0.5547378659248352,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,吉林|餐饮|2023-12,吉林,2023-12,餐饮,0,0,0.009037375912299904,0.0019474217292726563,-0.002844642847776413,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|流通|2023-12,四川,2023-12,流通,5,5,0.095569882130524,0.00185334181827744,0.14327895641326904,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|生产|2023-12,四川,2023-12,生产,10,10,0.09839829393854178,0.06044009323155457,0.1858518421649933,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|餐饮|2023-12,四川,2023-12,餐饮,10,10,0.4315515958647095,0.002872538721846804,0.905269205570221,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,天津|流通|2023-12,天津,2023-12,流通,0,0,0.01588982281021168,0.0016663100474181669,-0.0050015198066830635,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,天津|餐饮|2023-12,天津,2023-12,餐饮,3,3,0.1490472925611294,0.12530793264174625,0.3533143997192383,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,宁夏|餐饮|2023-12,宁夏,2023-12,餐饮,10,10,0.07291938386266489,0.036082170667424175,0.044869985431432724,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|流通|2023-12,安徽,2023-12,流通,5,5,0.3969949280550932,0.00010361814081732808,0.7960367202758789,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|生产|2023-12,安徽,2023-12,生产,1,1,0.019587565435824905,0.004780162936893554,-0.005466610658913851,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|餐饮|2023-12,安徽,2023-12,餐饮,1,1,0.034379695100817606,0.006241031194870679,0.013164560310542583,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|流通|2023-12,山东,2023-12,流通,5,5,0.38841401035414075,0.0,0.7859240770339966,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|生产|2023-12,山东,2023-12,生产,5,5,0.11312537406892034,0.006154692217846661,0.20106907188892365,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|餐饮|2023-12,山东,2023-12,餐饮,5,5,0.43802732917559606,0.000642215850989297,0.838749885559082,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山西|流通|2023-12,山西,2023-12,流通,3,3,0.055562420804201124,0.022881808712855143,0.05894380807876587,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山西|生产|2023-12,山西,2023-12,生产,3,3,0.3002241212286783,0.3046239541572063,0.7074287533760071,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山西|餐饮|2023-12,山西,2023-12,餐饮,10,10,0.3639192723876831,0.005551575406040318,0.8398923277854919,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|流通|2023-12,广东,2023-12,流通,5,5,0.4317185481265234,0.0,0.8325786590576172,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|生产|2023-12,广东,2023-12,生产,10,10,0.0975149920550477,6.703771987590552e-05,0.09431097656488419,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|餐饮|2023-12,广东,2023-12,餐饮,1,1,0.02435539908369777,0.00023169663946128285,-0.001820437260903418,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|流通|2023-12,广西,2023-12,流通,3,3,0.5414514400332955,0.0025309601235501194,0.8400586843490601,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|生产|2023-12,广西,2023-12,生产,5,5,0.45807578017179174,0.00010683079085236885,0.8562852740287781,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|餐饮|2023-12,广西,2023-12,餐饮,10,10,0.40964958078082087,0.007480511924882656,0.8886772394180298,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|流通|2023-12,新疆,2023-12,流通,5,5,0.31720220875591054,0.11973924662198299,0.745705783367157,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|餐饮|2023-12,新疆,2023-12,餐饮,0,0,0.010484847517469986,0.0022675354479404866,-0.0033002521377056837,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|流通|2023-12,江苏,2023-12,流通,10,10,0.3927342392353395,0.00015556104353976622,0.8701555728912354,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|生产|2023-12,江苏,2023-12,生产,3,3,0.03364804936202223,0.006920559476666606,-0.007153773680329323,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|餐饮|2023-12,江苏,2023-12,餐饮,3,3,0.4044452923769971,0.0004338135023198404,0.7100293040275574,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江西|流通|2023-12,江西,2023-12,流通,1,1,0.007974655058478585,0.0004970651386886491,-0.021564938127994537,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江西|生产|2023-12,江西,2023-12,生产,5,5,0.07975999137287003,0.017455012935219092,0.1106351912021637,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江西|餐饮|2023-12,江西,2023-12,餐饮,0,0,0.009662275178342743,0.0020829287296199555,-0.0030413377098739147,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|流通|2023-12,河北,2023-12,流通,5,5,0.06589886463204386,0.0,0.04923585429787636,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|生产|2023-12,河北,2023-12,生产,5,5,0.11484319642314841,0.0519954832622455,0.25187504291534424,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|餐饮|2023-12,河北,2023-12,餐饮,0,0,0.002558712239278224,0.000486660039813226,-0.0008053931524045765,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河南|流通|2023-12,河南,2023-12,流通,5,5,0.02528402587241177,0.0,-0.07793371379375458,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河南|生产|2023-12,河南,2023-12,生产,3,3,0.055141089250662516,0.022596623900360414,0.05769360437989235,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河南|餐饮|2023-12,河南,2023-12,餐饮,10,10,0.6117646907879961,0.004138006280613754,0.9784088134765625,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|流通|2023-12,浙江,2023-12,流通,1,1,0.03199238555194277,0.00046887763016013894,0.007555840536952019,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|生产|2023-12,浙江,2023-12,生产,1,1,0.0627721967974144,0.014967689933062172,0.051665980368852615,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|餐饮|2023-12,浙江,2023-12,餐饮,10,10,0.4610624120625663,0.0076915328701738644,0.9263012409210205,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|流通|2023-12,湖北,2023-12,流通,1,1,0.00022025169129385335,8.422189833849049e-05,-0.03115963004529476,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|生产|2023-12,湖北,2023-12,生产,10,10,0.19696243911287942,0.10716117654484096,0.5857316851615906,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|餐饮|2023-12,湖北,2023-12,餐饮,10,10,0.37623344574182993,0.003869395146515762,0.853794515132904,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|流通|2023-12,湖南,2023-12,流通,0,0,0.023189431819423612,0.0004910893013299969,-0.007299094460904598,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|生产|2023-12,湖南,2023-12,生产,1,1,0.03491282246842095,0.010923588698388588,0.016011705622076988,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|餐饮|2023-12,湖南,2023-12,餐饮,1,1,0.03180782971524401,0.009487804984548332,0.011570809409022331,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,甘肃|流通|2023-12,甘肃,2023-12,流通,3,3,0.11773214503774648,0.08270376314293958,0.25294774770736694,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,甘肃|生产|2023-12,甘肃,2023-12,生产,1,1,0.56,1.0,0.8068494200706482,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|流通|2023-12,福建,2023-12,流通,1,1,0.009596934232144036,0.00014386401666230958,-0.019763631746172905,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|生产|2023-12,福建,2023-12,生产,3,3,0.04322942346866642,0.00989700793833061,0.018514815717935562,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|餐饮|2023-12,福建,2023-12,餐饮,3,3,0.03423928364677012,0.0019787516044724174,-0.009742328897118568,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,西藏|餐饮|2023-12,西藏,2023-12,餐饮,5,5,0.1669555990225872,0.1531257822350155,0.4831838607788086,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,贵州|流通|2023-12,贵州,2023-12,流通,10,10,0.30057294700983106,0.005242133023533451,0.7418097853660583,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,贵州|生产|2023-12,贵州,2023-12,生产,5,5,0.15154715843951322,0.09082782635742748,0.3912976384162903,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,贵州|餐饮|2023-12,贵州,2023-12,餐饮,10,10,0.37040631267079355,0.00574207989880428,0.8478108048439026,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,辽宁|流通|2023-12,辽宁,2023-12,流通,5,5,0.07510150249710915,0.00038006446529018225,0.078373484313488,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,辽宁|生产|2023-12,辽宁,2023-12,生产,5,5,0.0658370519081769,0.016066250336649872,0.06587255001068115,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,辽宁|餐饮|2023-12,辽宁,2023-12,餐饮,0,0,0.004201033452324993,0.0007266186908322128,-0.0013223380083218217,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,重庆|流通|2023-12,重庆,2023-12,流通,0,0,0.031230582277302823,0.002218611239733469,-0.009829980321228504,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,重庆|生产|2023-12,重庆,2023-12,生产,5,5,0.15657238527484937,0.040027051683655474,0.3589647114276886,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,重庆|餐饮|2023-12,重庆,2023-12,餐饮,0,0,0.004077030910323611,0.0009362235826360668,-0.0012833063956350088,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,陕西|流通|2023-12,陕西,2023-12,流通,3,3,0.05652473714408311,0.009918135830919063,0.050749365240335464,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,陕西|餐饮|2023-12,陕西,2023-12,餐饮,3,3,0.05135925829738061,0.004394371362418554,0.03374994173645973,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,青海|餐饮|2023-12,青海,2023-12,餐饮,10,10,0.09698819603298145,0.05894170890051759,0.17797626554965973,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,黑龙江|流通|2023-12,黑龙江,2023-12,流通,5,5,0.11028209789417232,0.010881465528412404,0.19727723300457,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,黑龙江|餐饮|2023-12,黑龙江,2023-12,餐饮,0,0,0.0018173076488907077,0.00030789537832915363,-0.000572024961002171,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,上海|流通|2024-01,上海,2024-01,流通,3,3,0.046926462117978865,0.012088935334482359,0.029263338074088097,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|流通|2024-01,不详,2024-01,流通,10,10,0.3871500007868642,0.0,0.8642886877059937,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|生产|2024-01,不详,2024-01,生产,10,10,0.23006083928794413,0.042857391769917416,0.6134738922119141,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|餐饮|2024-01,不详,2024-01,餐饮,10,10,0.3194994476569189,9.650297172728119e-05,0.7724102139472961,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,云南|流通|2024-01,云南,2024-01,流通,3,3,0.03578627993989714,0.011344790778998526,0.0016360621666535735,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,内蒙古|流通|2024-01,内蒙古,2024-01,流通,10,10,0.06963609180548268,0.017841321083617565,0.004007538314908743,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,北京|生产|2024-01,北京,2024-01,生产,1,1,0.33756616593342453,0.5242673349074076,0.5542348623275757,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,北京|餐饮|2024-01,北京,2024-01,餐饮,3,3,0.12980819386424564,0.09819705272599034,0.29174599051475525,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,吉林|流通|2024-01,吉林,2024-01,流通,0,0,0.018571516269022335,0.002287553185076469,-0.0058455984108150005,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,吉林|餐饮|2024-01,吉林,2024-01,餐饮,0,0,0.008955181936777502,0.0019299029490288339,-0.0028187711723148823,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|流通|2024-01,四川,2024-01,流通,1,1,0.034887282778110325,0.0018798547248615293,0.011730652302503586,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|生产|2024-01,四川,2024-01,生产,10,10,0.0884497075817498,0.05024064208135984,0.13037751615047455,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|餐饮|2024-01,四川,2024-01,餐饮,10,10,0.43790464817301694,0.0029582455022220096,0.9099889397621155,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,天津|流通|2024-01,天津,2024-01,流通,0,0,0.01558255152594855,0.001672559866120516,-0.004904804285615683,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,宁夏|餐饮|2024-01,宁夏,2024-01,餐饮,10,10,0.07217411574040734,0.035457820278716586,0.0408216156065464,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|其他|2024-01,安徽,2024-01,其他,1,1,0.9301589205397301,1.0,0.9165471792221069,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|流通|2024-01,安徽,2024-01,流通,1,1,0.03280647159580161,8.689818774426907e-05,0.008363866247236729,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|生产|2024-01,安徽,2024-01,生产,1,1,0.020817609111017384,0.0051852731029696,-0.003783981781452894,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|餐饮|2024-01,安徽,2024-01,餐饮,10,10,0.3873730467917021,0.009552275453190723,0.8680680394172668,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|流通|2024-01,山东,2024-01,流通,5,5,0.35056862944427936,0.0,0.736138641834259,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|生产|2024-01,山东,2024-01,生产,5,5,0.09598007827983096,0.004779748777151338,0.1475488543510437,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|餐饮|2024-01,山东,2024-01,餐饮,1,1,0.017028565620059118,0.0006187461819111833,-0.010526794008910656,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山西|流通|2024-01,山西,2024-01,流通,3,3,0.05730243445881687,0.024077456088033022,0.06411939114332199,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山西|餐饮|2024-01,山西,2024-01,餐饮,3,3,0.05992545318227771,0.0057853447941471825,0.05562217906117439,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|流通|2024-01,广东,2024-01,流通,5,5,0.07543246034992833,0.0,0.07900795340538025,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|生产|2024-01,广东,2024-01,生产,10,10,0.4294782460828922,4.424192550017189e-05,0.9029124975204468,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|餐饮|2024-01,广东,2024-01,餐饮,5,5,0.37753838522351696,0.0004070986727701917,0.7727032899856567,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|流通|2024-01,广西,2024-01,流通,5,5,0.11074015234238171,0.0025624876204764268,0.19024449586868286,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|生产|2024-01,广西,2024-01,生产,5,5,0.060760910900588674,0.00012284813226265975,0.03327994421124458,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|餐饮|2024-01,广西,2024-01,餐饮,3,3,0.048919119148443324,0.007903375974992832,0.030689317733049393,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|流通|2024-01,新疆,2024-01,流通,5,5,0.2547380465811204,0.10694441861239098,0.6374557614326477,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|餐饮|2024-01,新疆,2024-01,餐饮,0,0,0.010015962233090417,0.002161437473673959,-0.0031526649836450815,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|流通|2024-01,江苏,2024-01,流通,0,0,0.008574176032791887,7.115856760856276e-05,-0.002698844764381647,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|生产|2024-01,江苏,2024-01,生产,0,0,0.029925912206418544,0.005893273967287406,-0.009419354610145092,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|餐饮|2024-01,江苏,2024-01,餐饮,0,0,0.0044768721990158826,0.0004556769449460183,-0.0014091621851548553,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
