序号,省份,年份,月份,年月,供应链环节,产品分类,产品名称,AFB1浓度_μg_kg_food,消费量_g_day,消费量_kg_day,消费量匹配方式,消费量匹配置信度,是否建议人工复核_消费量,消费量复核原因,体重_kg_bw,EDI_μg_kg_bw_day,MOE_low_bmdl,MOE_sensitive_bmdl,MOE_default_bmdl,MOE_high_bmdl,MOE_upper_bmdl,MOE_cutoff,是否低于MOE阈值,MOE风险等级,MOE风险惩罚项
28,河南,2023,4,2023-04,餐饮,餐饮-->其他餐饮环节产品,凉拌花生米,85.3,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0060989500000000006,8.198132465424376,10.821534854360177,17.21607817739119,25.906098590741028,30.98894071930414,3160.0,True,低于阈值/需关注,0.9945518739944964
29,河南,2023,4,2023-04,餐饮,餐饮-->其他餐饮环节产品,炸花生米,85.0,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0060775000000000004,8.227067050596462,10.85972850678733,17.27684080625257,25.997531879884818,31.098313451254626,3160.0,True,低于阈值/需关注,0.994532645314477
3,四川,2023,4,2023-04,餐饮,餐饮-->其他餐饮环节产品,油酥花生米,86.6,2.21,0.00221,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.003189766666666667,15.67512775229118,20.691168633024358,32.917768279811476,49.53340369724013,59.25198290366066,3160.0,True,低于阈值/需关注,0.9895829847215787
8,安徽,2023,5,2023-05,餐饮,花生仁/炒货坚果,油炸花生米（自制）,112.0,1.56,0.00156,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0029119999999999997,17.170329670329675,22.664835164835168,36.057692307692314,54.258241758241766,64.90384615384616,3160.0,True,低于阈值/需关注,0.9885893378773125
11,浙江,2023,6,2023-06,餐饮,花生仁/炒货坚果,油炸花生米,158.0,5.48,0.0054800000000000005,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.014430666666666668,3.4648433890788133,4.5735932735840334,7.276171117065508,10.94890510948905,13.097108010717914,3160.0,True,低于阈值/需关注,0.9976974142034603
52,河南,2023,7,2023-07,餐饮,餐饮-->其他餐饮环节产品,水煮花生,48.9,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0034963500000000005,14.300627797560312,18.87682869277961,30.03131837487665,45.18998384029058,54.05637307477797,3160.0,True,低于阈值/需关注,0.9904964182357985
33,山西,2023,8,2023-08,餐饮,花生仁/炒货坚果,餐饮食品（油炸花生米）,99.0,1.0,0.001,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00165,30.303030303030305,40.0,63.63636363636363,95.75757575757576,114.54545454545455,3160.0,True,低于阈值/需关注,0.9798619102416571
7,浙江,2023,8,2023-08,餐饮,餐饮-->其他餐饮环节产品,生花生米,27.5,5.48,0.0054800000000000005,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.002511666666666667,19.907100199071003,26.27737226277372,41.8049104180491,62.906436629064366,75.24883875248838,3160.0,True,低于阈值/需关注,0.9867705979689718
71,山西,2023,8,2023-08,餐饮,餐饮-->其他餐饮环节产品,五香花生米（自制）,57.0,1.0,0.001,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00095,52.631578947368425,69.47368421052632,110.52631578947368,166.31578947368422,198.94736842105263,3160.0,True,低于阈值/需关注,0.9650233177881412
16,河南,2023,9,2023-09,餐饮,花生仁/炒货坚果,油炸花生籽,31.1,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00222365,22.485553032176824,29.68093000247341,47.21966136757133,71.05434758167877,84.9953904616284,3160.0,True,低于阈值/需关注,0.9850570691874774
2,河南,2023,10,2023-10,餐饮,花生仁/炒货坚果,油炸花生米,180.0,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.012870000000000001,3.885003885003885,5.128205128205128,8.158508158508157,12.276612276612276,14.685314685314683,3160.0,True,低于阈值/需关注,0.9974181936207253
3,河南,2023,10,2023-10,餐饮,花生仁/炒货坚果,油炸花生米,173.0,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.012369500000000002,4.042200573992481,5.335704757670075,8.48862120538421,12.77335381381624,15.279518169691578,3160.0,True,低于阈值/需关注,0.9973137274666505
4,河南,2023,10,2023-10,餐饮,花生仁/炒货坚果,油炸花生米,287.0,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0205205,2.436587802441461,3.2162958992227284,5.116834385127068,7.699617455715017,9.210301893228722,3160.0,True,低于阈值/需关注,0.9983807486123015
91,贵州,2023,10,2023-10,餐饮,花生仁/炒货坚果,自制油炸花生米,352.0,1.21,0.00121,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.007098666666666666,7.043576258452292,9.297520661157026,14.791510142749813,22.25770097670924,26.624718256949663,3160.0,True,低于阈值/需关注,0.9953191423598893
92,贵州,2023,10,2023-10,餐饮,花生仁/炒货坚果,自制油炸花生米,92.8,1.21,0.00121,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0018714666666666663,26.71701339412939,35.266457680250795,56.10572812767171,84.42576232544886,100.99031062980909,3160.0,True,低于阈值/需关注,0.9822450227444077
93,贵州,2023,10,2023-10,餐饮,花生仁/炒货坚果,油炸花生（自制）,159.0,1.21,0.00121,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0032064999999999997,15.593326056447843,20.583190394511153,32.74598471854047,49.27491033837518,58.94277249337284,3160.0,True,低于阈值/需关注,0.9896373466080568
94,贵州,2023,10,2023-10,餐饮,花生仁/炒货坚果,自制油炸花生,129.0,1.21,0.00121,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0026014999999999996,19.21968095329618,25.369978858350954,40.36133000192197,60.73419181241592,72.65039400345955,3160.0,True,低于阈值/需关注,0.9872274272145817
40,山东,2023,11,2023-11,餐饮,餐饮-->其他餐饮环节产品,炸花生米,106.0,4.67,0.00467,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.008250333333333333,6.060361197527373,7.999676780736132,12.726758514807482,19.150741384186496,22.908165326653467,3160.0,True,低于阈值/需关注,0.9959725447737952
46,河南,2023,11,2023-11,餐饮,花生仁/炒货坚果,油炸花生米,52.4,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0037466000000000005,13.345433192761435,17.615971814445096,28.025409704799014,42.171568889126135,50.44573746863823,3160.0,True,低于阈值/需关注,0.9911311994605067
36,河南,2023,11,2023-11,餐饮,餐饮-->其他餐饮环节产品,水煮花生米,51.2,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0036608000000000005,13.658216783216782,18.028846153846153,28.68225524475524,43.159965034965026,51.62805944055943,3160.0,True,低于阈值/需关注,0.9909233369478623
3,河南,2023,11,2023-11,餐饮,餐饮-->其他餐饮环节产品,水煮花生米,55.0,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0039325,12.714558169103624,16.783216783216783,26.70057215511761,40.17800381436745,48.061029879211695,3160.0,True,低于阈值/需关注,0.9915504518496463
35,江苏,2023,12,2023-12,餐饮,含花生复合食品,酒鬼花生（餐饮食品）,53.0,5.3,0.0053,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0046816666666666664,10.67995728017088,14.097543609825562,22.427910288358845,33.74866500533998,40.37023851904593,3160.0,True,低于阈值/需关注,0.9929025600353295
36,河南,2023,12,2023-12,餐饮,餐饮-->其他餐饮环节产品,水煮花生,65.8,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.004704700000000001,10.627670202138285,14.028524666822538,22.3181074244904,33.58343783875698,40.172593364082715,3160.0,True,低于阈值/需关注,0.99293730777706
32,山西,2023,12,2023-12,餐饮,花生仁/炒货坚果,油炸花生米,84.9,1.0,0.001,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.001415,35.3356890459364,46.64310954063605,74.20494699646643,111.66077738515901,133.5689045936396,3160.0,True,低于阈值/需关注,0.9765174218365613
25,山东,2023,12,2023-12,餐饮,花生仁/炒货坚果,油炸花生米,192.0,4.67,0.00467,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.014943999999999997,3.3458244111349043,4.4164882226980735,7.026231263383298,10.572805139186297,12.647216274089939,3160.0,True,低于阈值/需关注,0.9977765090938661
26,山东,2023,12,2023-12,餐饮,餐饮-->其他餐饮环节产品,水煮花生米,70.8,4.67,0.00467,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0055106,9.073422131891265,11.976917214096469,19.054186476971655,28.672013936776395,34.29753565854898,3160.0,True,低于阈值/需关注,0.993970194152857
28,山西,2023,12,2023-12,餐饮,花生仁/炒货坚果,油炸花生米,66.0,1.0,0.001,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0011,45.45454545454545,60.0,95.45454545454544,143.63636363636363,171.8181818181818,3160.0,True,低于阈值/需关注,0.9697928653624857
12,湖北,2023,12,2023-12,餐饮,花生仁/炒货坚果,油炸花生米（自制）,25.6,3.91,0.00391,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.001668266666666667,29.971227621483372,39.56202046035805,62.939578005115074,94.70907928388745,113.29124040920713,3160.0,True,低于阈值/需关注,0.9800824120236978
5,广西,2023,12,2023-12,餐饮,花生仁/炒货坚果,油炸花生（自制）,177.0,1.38,0.00138,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.004071,12.281994595922379,16.21223286661754,25.79218865143699,38.81110292311472,46.425939572586586,3160.0,True,低于阈值/需关注,0.9918379149837225
54,贵州,2023,12,2023-12,餐饮,花生仁/炒货坚果,自制油炸花生米,95.1,1.21,0.00121,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0019178499999999996,26.070860599108382,34.413535990823064,54.7488072581276,82.38391949318249,98.54785306462969,3160.0,True,低于阈值/需关注,0.982674428082871
55,云南,2023,12,2023-12,餐饮,餐饮-->其他餐饮环节产品,炸花生（自制）,146.0,3.5,0.0035,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.008516666666666667,5.870841487279844,7.749510763209393,12.32876712328767,18.551859099804304,22.191780821917806,3160.0,True,低于阈值/需关注,0.996098491416681
39,江苏,2023,12,2023-12,流通,餐饮-->其他餐饮环节产品,花生米,29.1,5.3,0.0053,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0025705000000000003,19.45146858587823,25.67593853335927,40.84808403034428,61.466640731375215,73.52655125461972,3160.0,True,低于阈值/需关注,0.987073391129638
74,四川,2023,12,2023-12,餐饮,花生仁/炒货坚果,自制油炸花生,150.0,2.21,0.00221,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.005525,9.049773755656108,11.945701357466064,19.004524886877824,28.5972850678733,34.20814479638009,3160.0,True,低于阈值/需关注,0.9939859098459247
4,云南,2023,12,2023-12,餐饮,餐饮-->其他餐饮环节产品,炸花生（自制）,63.2,3.5,0.0035,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0036866666666666667,13.5623869801085,17.90235081374322,28.481012658227847,42.85714285714286,51.265822784810126,3160.0,True,低于阈值/需关注,0.9909870213106874
34,浙江,2023,12,2023-12,餐饮,餐饮-->其他餐饮环节产品,花生米,518.0,5.48,0.0054800000000000005,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.047310666666666674,1.056844122537553,1.39503424174957,2.2193726573288615,3.3396274272186677,3.9948707831919505,3160.0,True,低于阈值/需关注,0.9992976668805922
35,河南,2023,12,2023-12,餐饮,餐饮-->其他餐饮环节产品,水煮花生米,107.0,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.007650500000000001,6.535520554212143,8.626887131560029,13.724593163845498,20.65224495131037,24.704267694921896,3160.0,True,低于阈值/需关注,0.9956567743152388
26,河南,2023,12,2023-12,餐饮,花生仁/炒货坚果,油炸花生米,441.0,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.031531500000000004,1.5857158714301571,2.0931449502878072,3.3300033300033296,5.010862153719296,5.9940059940059935,3160.0,True,低于阈值/需关注,0.9989462014778471
36,湖北,2024,1,2024-01,餐饮,花生仁/炒货坚果,油炸花生米（自制）,51.8,3.91,0.00391,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0033756333333333334,14.812035272393329,19.551886559559193,31.10527407202599,46.80603146076292,55.989493329646784,3160.0,True,低于阈值/需关注,0.9901565588379664
12,不详,2024,1,2024-01,餐饮,花生仁/炒货坚果,油炸花生米（自制）,122.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.004331,11.544677903486495,15.238974832602171,24.243823597321636,36.48118217501732,43.638882475178946,3160.0,True,低于阈值/需关注,0.9923279039248981
16,四川,2024,1,2024-01,餐饮,花生仁/炒货坚果,油炸花生米,185.0,2.21,0.00221,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.006814166666666667,7.337654396477926,9.685703803350862,15.409074232603643,23.186987892870246,27.736333618686558,3160.0,True,低于阈值/需关注,0.995123710685885
13,安徽,2024,1,2024-01,餐饮,花生仁/炒货坚果,油炸花生米,46.2,1.56,0.00156,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0012012,41.62504162504163,54.94505494505495,87.41258741258741,131.53513153513154,157.34265734265736,3160.0,True,低于阈值/需关注,0.972337788793485
1,河南,2024,3,2024-03,餐饮,餐饮-->其他餐饮环节产品,香酥花生,35.3,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00252395,19.810218110501395,26.149487905861843,41.60145803205293,62.60028922918441,74.88262445769527,3160.0,True,低于阈值/需关注,0.9868349816354263
3,贵州,2024,3,2024-03,流通,花生仁/炒货坚果,油炸花生米,91.0,1.21,0.00121,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0018351666666666666,27.24548179093634,35.964035964035965,57.21551176096631,86.09572245935883,102.98792116973935,3160.0,True,低于阈值/需关注,0.9818938253920992
2,河南,2024,3,2024-03,餐饮,餐饮-->其他餐饮环节产品,香酥花生,66.5,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00475475,10.5157999894842,13.880855986119144,22.083179977916817,33.22992796677007,39.74972396025027,3160.0,True,低于阈值/需关注,0.9930116519057226
3,甘肃,2024,3,2024-03,餐饮,花生仁/炒货坚果,油炸花生米,36.2,0.02,2e-05,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,1.206666666666667e-05,4143.646408839779,5469.613259668507,8701.657458563534,13093.922651933699,15662.98342541436,3160.0,False,接近阈值/观察,0.0
4,甘肃,2024,3,2024-03,餐饮,花生仁/炒货坚果,油炸花生米（自制）,76.2,0.02,2e-05,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,2.5400000000000004e-05,1968.503937007874,2598.4251968503936,4133.858267716535,6220.472440944881,7440.944881889763,3160.0,False,接近阈值/观察,0.0
24,四川,2024,3,2024-03,餐饮,餐饮-->其他餐饮环节产品,油酥花生米,102.0,2.21,0.00221,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0037570000000000004,13.308490817141335,17.56720787862656,27.9478307159968,42.05483098216662,50.306095288794246,3160.0,True,低于阈值/需关注,0.9911557497734188
29,云南,2024,4,2024-04,餐饮,花生仁/炒货坚果,油炸花生（自制）,27.4,3.5,0.0035,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0015983333333333333,31.282586027111577,41.29301355578728,65.69343065693431,98.85297184567257,118.24817518248176,3160.0,True,低于阈值/需关注,0.9792109396655272
19,海南,2024,4,2024-04,餐饮,花生仁/炒货坚果,油炸花生,281.0,1.83,0.00183,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0085705,5.833965346245844,7.700834257044513,12.25132722711627,18.435330494136863,22.05238900880929,3160.0,True,低于阈值/需关注,0.9961229977129379
12,山东,2024,5,2024-05,餐饮,花生仁/炒货坚果,油炸花生米,307.0,4.67,0.00467,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.02389483333333333,2.0925025633156404,2.7621033835766453,4.394255382962845,6.612308100077423,7.909659689333121,3160.0,True,低于阈值/需关注,0.9986094128534927
13,山东,2024,5,2024-05,餐饮,餐饮-->其他餐饮环节产品,生花生米,155.0,4.67,0.00467,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.012064166666666666,4.14450507701872,5.47074670166471,8.70346066173931,13.096636043379155,15.66622919113076,3160.0,True,低于阈值/需关注,0.9972457402969179
13,山东,2024,5,2024-05,餐饮,花生仁/炒货坚果,油炸花生米,110.0,4.67,0.00467,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.008561666666666665,5.839984426708197,7.708779443254819,12.263967296087213,18.4543507883979,22.075141132956983,3160.0,True,低于阈值/需关注,0.9961189976911117
19,河北,2024,5,2024-05,餐饮,餐饮-->其他餐饮环节产品,水煮花生米,171.0,2.2,0.0022,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00627,7.974481658692185,10.526315789473683,16.74641148325359,25.199362041467303,30.143540669856456,3160.0,True,低于阈值/需关注,0.9947005026951729
20,河北,2024,5,2024-05,餐饮,餐饮-->其他餐饮环节产品,水煮花生米,31.8,2.2,0.0022,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0011660000000000002,42.881646655231556,56.60377358490565,90.05145797598627,135.5060034305317,162.09262435677527,3160.0,True,低于阈值/需关注,0.9715027031721563
2,甘肃,2024,5,2024-05,餐饮,花生仁/炒货坚果,油炸花生米,64.4,0.02,2e-05,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,2.1466666666666672e-05,2329.1925465838503,3074.5341614906824,4891.304347826085,7360.248447204967,8804.347826086954,3160.0,False,接近阈值/观察,0.0
20,广东,2024,5,2024-05,餐饮,餐饮-->其他餐饮环节产品,淮盐红衣花生米,75.9,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00322575,15.50027125474696,20.460358056265985,32.55056963496861,48.98085716500039,58.5910253429435,3160.0,True,低于阈值/需关注,0.989699186824377
7,浙江,2024,5,2024-05,餐饮,花生仁/炒货坚果,油炸花生米,46.2,5.48,0.0054800000000000005,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0042196000000000004,11.849464404208929,15.641293013555787,24.88387524883875,37.44430751730022,44.79097544790975,3160.0,True,低于阈值/需关注,0.9921253559339118
17,广东,2024,6,2024-06,餐饮,花生仁/炒货坚果,油炸花生米（自制）,50.8,2.55,0.0025499999999999997,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.002159,23.15886984715146,30.56970819823993,48.633626679018064,73.18202871699862,87.54052802223252,3160.0,True,低于阈值/需关注,0.9846096118104373
23,河南,2024,6,2024-06,餐饮,餐饮-->其他餐饮环节产品,水煮花生,43.8,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0031317000000000003,15.965769390426924,21.07481559536354,33.52811571989654,50.45183127374908,60.35060829581377,3160.0,True,低于阈值/需关注,0.9893898367975011
24,河南,2024,6,2024-06,餐饮,餐饮-->其他餐饮环节产品,水煮花生,217.0,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0155155,3.222583867745158,4.253810705423609,6.7674261222648315,10.1833650220747,12.181367020076697,3160.0,True,低于阈值/需关注,0.9978584094549795
25,河南,2024,6,2024-06,餐饮,餐饮-->其他餐饮环节产品,水煮花生,43.8,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0031317000000000003,15.965769390426924,21.07481559536354,33.52811571989654,50.45183127374908,60.35060829581377,3160.0,True,低于阈值/需关注,0.9893898367975011
26,河南,2024,6,2024-06,餐饮,餐饮-->其他餐饮环节产品,水煮花生,217.0,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0155155,3.222583867745158,4.253810705423609,6.7674261222648315,10.1833650220747,12.181367020076697,3160.0,True,低于阈值/需关注,0.9978584094549795
45,江苏,2024,6,2024-06,餐饮,花生仁/炒货坚果,油炸花生米,194.0,5.3,0.0053,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.017136666666666668,2.917720287881735,3.8513907800038902,6.127212604551643,9.219996109706281,11.028982688192958,3160.0,True,低于阈值/需关注,0.9980610086694457
46,江苏,2024,6,2024-06,餐饮,花生仁/炒货坚果,油炸花生米,91.1,5.3,0.0053,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.008047166666666666,6.213367023590084,8.201644471138911,13.048070749539177,19.634239794544666,23.48652734917052,3160.0,True,低于阈值/需关注,0.9958708636868547
11,不详,2024,6,2024-06,餐饮,餐饮-->其他餐饮环节产品,水煮花生米,122.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.004331,11.544677903486495,15.238974832602171,24.243823597321636,36.48118217501732,43.638882475178946,3160.0,True,低于阈值/需关注,0.9923279039248981
12,河南,2024,6,2024-06,餐饮,餐饮-->其他餐饮环节产品,水煮花生米,122.0,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.008723000000000002,5.731972945087699,7.566204287515762,12.037143184684165,18.113034506477128,21.6668577324315,3160.0,True,低于阈值/需关注,0.9961907774732012
39,海南,2024,7,2024-07,餐饮,餐饮-->其他餐饮环节产品,炸花生,38.2,1.83,0.00183,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0011651,42.91477126426916,56.64749806883529,90.12101965496522,135.61067719509055,162.21783537893742,3160.0,True,低于阈值/需关注,0.971480689982606
59,江苏,2024,7,2024-07,餐饮,花生仁/炒货坚果,油炸花生,38.0,5.3,0.0053,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0033566666666666667,14.895729890764649,19.662363455809334,31.28103277060576,47.07050645481629,56.30585898709037,3160.0,True,低于阈值/需关注,0.9901009389966438
2,山东,2024,7,2024-07,餐饮,花生仁/炒货坚果,自制油炸花生米,96.6,4.67,0.00467,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0075187,6.650085786106642,8.778113237660767,13.965180150823945,21.014271084096986,25.137324271483102,3160.0,True,低于阈值/需关注,0.9955806391927773
4,河南,2024,7,2024-07,餐饮,花生仁/炒货坚果,油炸花生米,66.6,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0047619,10.5000105000105,13.86001386001386,22.050022050022047,33.18003318003318,39.69003969003969,3160.0,True,低于阈值/需关注,0.993022144920879
5,河南,2024,7,2024-07,餐饮,花生仁/炒货坚果,油炸花生米,94.5,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.006756750000000001,7.4000074000074,9.768009768009767,15.540015540015538,23.384023384023383,27.97202797202797,3160.0,True,低于阈值/需关注,0.9950822735632862
23,山西,2024,7,2024-07,餐饮,含花生复合食品,餐饮食品（花生米）,30.2,1.0,0.001,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0005033333333333334,99.33774834437085,131.12582781456953,208.6092715231788,313.90728476821187,375.4966887417218,3160.0,True,低于阈值/需关注,0.9339844077458295
29,山东,2024,7,2024-07,餐饮,花生仁/炒货坚果,油炸花生米（自制）,366.0,4.67,0.00467,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.028487,1.7551865763330643,2.316846280759645,3.685891810299435,5.546389581212483,6.634605258538983,3160.0,True,低于阈值/需关注,0.9988335785410445
4,河南,2024,8,2024-08,餐饮,餐饮-->其他餐饮环节产品,水煮花生,452.0,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.032318,1.5471254409307509,2.042205582028591,3.2489634259545763,4.888916393341172,5.848134166718237,3160.0,True,低于阈值/需关注,0.998971847017103
13,陕西,2024,8,2024-08,餐饮,花生仁/炒货坚果,油炸花生米（花生制品）,37.1,0.74,0.00074,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.00045756666666666666,109.27369417935456,144.241276316748,229.47475777664457,345.3048736067604,413.05456399796026,3160.0,True,低于阈值/需关注,0.9273814057668845
43,江苏,2024,8,2024-08,餐饮,花生仁/炒货坚果,油炸花生米（餐饮食品）,960.0,5.3,0.0053,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0848,0.589622641509434,0.7783018867924528,1.2382075471698113,1.8632075471698113,2.2287735849056602,3160.0,True,低于阈值/需关注,0.9996081621686173
8,山东,2024,8,2024-08,餐饮,餐饮-->其他餐饮环节产品,花生米,341.0,4.67,0.00467,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.026541166666666664,1.883865944099418,2.486703046211232,3.956118482608778,5.953016383354161,7.1210132686958,3160.0,True,低于阈值/需关注,0.9987480637713263
74,江苏,2024,8,2024-08,餐饮,花生仁/炒货坚果,油炸花生米（餐饮食品）,960.0,5.3,0.0053,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.0848,0.589622641509434,0.7783018867924528,1.2382075471698113,1.8632075471698113,2.2287735849056602,3160.0,True,低于阈值/需关注,0.9996081621686173
