省份,年份,月份,年月,供应链环节,抽检总批次数,合格批次数,不合格批次数,AFB1相关记录数,AFB1相关不合格批次数,浓度可用记录数,不合格率,AFB1相关不合格率,数据完整性标记,年月排序,总体不合格_观测成功数,总体不合格_观测试验数,总体不合格_观测率,总体不合格_先验alpha,总体不合格_先验beta,总体不合格_先验均值,总体不合格_先验方差,总体不合格_先验95下限_正态近似,总体不合格_先验95上限_正态近似,总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,总体不合格_后验标准差,总体不合格_后验95下限_正态近似,总体不合格_后验95上限_正态近似,总体不合格_后验强度,总体不合格_风险等级_经验阈值,总体不合格_不确定性等级,总体不合格_较上期后验均值变化,总体不合格_本期是否更新,AFB1全样本不合格_观测成功数,AFB1全样本不合格_观测试验数,AFB1全样本不合格_观测率,AFB1全样本不合格_先验alpha,AFB1全样本不合格_先验beta,AFB1全样本不合格_先验均值,AFB1全样本不合格_先验方差,AFB1全样本不合格_先验95下限_正态近似,AFB1全样本不合格_先验95上限_正态近似,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1全样本不合格_后验标准差,AFB1全样本不合格_后验95下限_正态近似,AFB1全样本不合格_后验95上限_正态近似,AFB1全样本不合格_后验强度,AFB1全样本不合格_风险等级_经验阈值,AFB1全样本不合格_不确定性等级,AFB1全样本不合格_较上期后验均值变化,AFB1全样本不合格_本期是否更新,AFB1条件不合格_观测成功数,AFB1条件不合格_观测试验数,AFB1条件不合格_观测率,AFB1条件不合格_先验alpha,AFB1条件不合格_先验beta,AFB1条件不合格_先验均值,AFB1条件不合格_先验方差,AFB1条件不合格_先验95下限_正态近似,AFB1条件不合格_先验95上限_正态近似,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,AFB1条件不合格_后验标准差,AFB1条件不合格_后验95下限_正态近似,AFB1条件不合格_后验95上限_正态近似,AFB1条件不合格_后验强度,AFB1条件不合格_风险等级_经验阈值,AFB1条件不合格_不确定性等级,AFB1条件不合格_较上期后验均值变化,AFB1条件不合格_本期是否更新,状态ID,时间步序号,样本覆盖强度,AFB1记录覆盖强度,浓度可用率,总体观测不合格率,AFB1全样本观测不合格率,AFB1条件观测不合格率,belief_mdp_state_vector_columns
青海,2024,12,2024-12,流通,1,0,1,0,0,0,1.0,,基本完整,2024-12,1,1,1.0,2.4721182335937493,20.045166926208985,0.10978757945504504,0.004155848185210634,0.0,0.23614068146803552,3.4721182335937493,20.045166926208985,0.1476411163108452,0.00513283653818485,0.07164381716648584,0.0072192346645329475,0.28806299795715745,23.517285159802736,高,高,0.039594213381808144,True,0,1,0.0,1.0,21.51728515980273,0.04441032712883052,0.0018045471526483275,0.0,0.1276710522134334,1.0,22.51728515980273,0.042521914974661484,0.0016606162328405504,0.040750659293323714,0.0,0.12239320718957596,23.51728515980273,中,中,0.00014390206061422328,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,青海|流通|2024-12,10,0.6931471805599453,0.0,,1.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
北京,2024,11,2024-11,流通,2,2,0,0,0,0,0.0,,基本完整,2024-11,0,2,0.0,1.5987369392383783,22.135347259046487,0.0673603803661365,0.0025399347321467536,0.0,0.16614000006076263,1.5987369392383783,24.135347259046487,0.06212527039702977,0.0021794545398665186,0.04668462851803063,0.0,0.15362714229236982,25.734084198284865,中,中,-0.003404535041793659,True,0,2,0.0,1.0,22.734084198284865,0.042133498459243884,0.001631686317685752,0.0,0.12130600731188532,1.0,24.734084198284865,0.03885896977311702,0.0013970536624435832,0.0373771810392863,0.0,0.11211824461011817,25.734084198284865,中,中,-0.0013372143493437863,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,北京|流通|2024-11,15,1.0986122886681098,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
甘肃,2024,11,2024-11,流通,2,2,0,0,0,0,0.0,,基本完整,2024-11,0,2,0.0,1.0,23.337261065623043,0.04108925804360638,0.0015550588050928084,0.0,0.11838035653265963,1.0,25.337261065623043,0.037969020298213904,0.0013361753289081826,0.0365537320790666,0.0,0.10961433517318443,26.337261065623043,中,中,-0.0012268276743705037,True,0,2,0.0,1.0,23.337261065623043,0.04108925804360638,0.0015550588050928084,0.0,0.11838035653265963,1.0,25.337261065623043,0.037969020298213904,0.0013361753289081826,0.0365537320790666,0.0,0.10961433517318443,26.337261065623043,中,中,-0.0012268276743705037,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,甘肃|流通|2024-11,17,1.0986122886681098,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
西藏,2024,12,2024-12,餐饮,30,30,0,0,0,0,0.0,,基本完整,2024-12,0,30,0.0,1.95,22.893236875,0.078492187222282,0.002798843044205322,0.0,0.18218420928096868,1.95,52.893236875,0.035555888220902894,0.0006140701892063371,0.024780439649173643,0.0,0.08412554993328324,54.843236875,中,中,-0.04123277162981035,True,0,30,0.0,1.95,22.893236875,0.078492187222282,0.002798843044205322,0.0,0.18218420928096868,1.95,52.893236875,0.035555888220902894,0.0006140701892063371,0.024780439649173643,0.0,0.08412554993328324,54.843236875,中,中,-0.04123277162981035,True,0,0,,1.95,1.0,0.6610169491525423,0.05672747900901457,0.19419333860886984,1.0,1.95,1.0,0.6610169491525423,0.05672747900901457,0.2381753115018737,0.19419333860886984,1.0,2.95,高,高,-0.005649717514124353,False,西藏|餐饮|2024-12,6,3.4339872044851463,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
上海,2024,12,2024-12,生产,2,2,0,0,0,0,0.0,,基本完整,2024-12,0,2,0.0,1.0,25.491080853906247,0.037748554146009666,0.0013212867474701043,0.0,0.10899359024734905,1.0,27.491080853906247,0.035098703525068116,0.0011483737982916843,0.03388766439711779,0.0,0.10151852574341899,28.491080853906247,中,中,-0.0008983064215474929,True,0,2,0.0,1.0,25.491080853906247,0.037748554146009666,0.0013212867474701043,0.0,0.10899359024734905,1.0,27.491080853906247,0.035098703525068116,0.0011483737982916843,0.03388766439711779,0.0,0.10151852574341899,28.491080853906247,中,中,-0.0008983064215474929,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,上海|生产|2024-12,8,1.0986122886681098,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
河南,2024,12,2024-12,餐饮,71,70,1,1,1,1,0.0140845070422535,1.0,基本完整,2024-12,1,71,0.014084507042253521,32.686339035277676,936.4747281003969,0.033726426023159534,3.359128222603309e-05,0.022366660629476058,0.04508619141684301,33.686339035277676,1006.4747281003969,0.03238569496553149,3.0097996089444153e-05,0.005486164059654446,0.021632813408608773,0.0431385765224542,1040.1610671356746,中,低,-0.0012926150420548427,True,1,71,0.014084507042253521,32.22304780511792,936.9380193305565,0.033248392757204065,3.3131547147285865e-05,0.021966630859299403,0.04453015465510873,33.22304780511792,1006.9380193305565,0.03194029160945749,2.9697719553060358e-05,0.005449561409238394,0.021259151247350234,0.04262143197156474,1040.1610671356743,中,低,-0.0012599358026437746,True,1,1,1.0,32.22304780511792,1.0,0.9699004135362334,0.0008530392010880779,0.9126550172593277,1.0,33.22304780511792,1.0,0.9707799256894223,0.0008053323984002436,0.028378379065764903,0.9151583027205231,1.0,34.22304780511792,高,中,-0.0005391387399925618,True,河南|餐饮|2024-12,24,4.276666119016055,0.6931471805599453,1.0,0.014084507042253521,0.014084507042253521,1.0,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
新疆,2024,12,2024-12,流通,2,2,0,0,0,0,0.0,,基本完整,2024-12,0,2,0.0,3.4280358509640565,27.89797875404436,0.10943095999246519,0.003014780082803446,0.0018132144014256085,0.21704870558350475,3.4280358509640565,29.89797875404436,0.10286366046448507,0.0026884195232751394,0.051849971294834284,0.0012377167266098832,0.20448960420236026,33.32601460500842,高,高,-0.00531651858475693,True,0,2,0.0,1.0,30.326014605008417,0.031922349925742534,0.000955988972923776,0.0,0.09252372976468662,1.0,32.32601460500842,0.030006588302032206,0.0008479339444276104,0.02911930535619987,0.0,0.08708042680018395,33.32601460500842,中,中,-0.0004167626128049086,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,新疆|流通|2024-12,19,1.0986122886681098,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
江西,2024,12,2024-12,生产,5,4,1,1,1,1,0.2,1.0,基本完整,2024-12,1,5,0.2,2.1990495020010687,85.53284810498639,0.025065564087672534,0.0002754058263565742,0.0,0.057592460996714064,3.1990495020010687,89.53284810498639,0.03449783283373699,0.00035535109406586394,0.01885075844802707,0.0,0.07144531939187004,92.73189760698746,中,低,0.009974233999450067,True,1,5,0.2,1.630249409724609,86.10164819726286,0.018582174262634057,0.00020552786037645874,0.0,0.046681210339022935,2.630249409724609,90.10164819726286,0.02836402012252595,0.00029402480040007645,0.01714715137858404,0.0,0.06197243682455067,92.73189760698747,低,低,0.010331209549237566,True,1,1,1.0,1.630249409724609,1.0,0.619807917719597,0.06491181080298568,0.12044310880656417,1.0,2.630249409724609,1.0,0.7245368328354442,0.043104203043805,0.2076155173483066,0.3176104188327633,1.0,3.630249409724609,高,高,0.09999389107991097,True,江西|生产|2024-12,18,1.791759469228055,0.6931471805599453,1.0,0.2,0.2,1.0,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
贵州,2024,12,2024-12,生产,7,7,0,0,0,0,0.0,,基本完整,2024-12,0,7,0.0,1.5403600876626364,27.6099609093826,0.052841959710109944,0.0016600051126822158,0.0,0.13269855393300428,1.5403600876626364,34.6099609093826,0.042609859198443595,0.001098086315345081,0.03313738546332648,0.0,0.10755913470656349,36.150320997045235,中,中,-0.008692847157683203,True,0,7,0.0,1.0,28.150320997045235,0.03430493956143272,0.0010987647755513368,0.0,0.09927427665023189,1.0,35.150320997045235,0.027662271659544477,0.000724006405982799,0.026907367132121995,0.0,0.08040071123850359,36.150320997045235,低,中,-0.005039604512378934,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,贵州|生产|2024-12,14,2.0794415416798357,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
黑龙江,2024,12,2024-12,生产,4,4,0,0,0,0,0.0,,基本完整,2024-12,0,4,0.0,1.0,33.819477467568355,0.02871955792361969,0.0007787591246005188,0.0,0.08341581970690204,1.0,37.819477467568355,0.025760264311528863,0.0006302612362146,0.025105004206623826,0.0,0.07496607255651155,38.819477467568355,低,中,-0.0016018986382851097,True,0,4,0.0,1.0,33.819477467568355,0.02871955792361969,0.0007787591246005188,0.0,0.08341581970690204,1.0,37.819477467568355,0.025760264311528863,0.0006302612362146,0.025105004206623826,0.0,0.07496607255651155,38.819477467568355,低,中,-0.0016018986382851097,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,黑龙江|生产|2024-12,10,1.6094379124341003,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
北京,2024,12,2024-12,餐饮,2,2,0,0,0,0,0.0,,基本完整,2024-12,0,2,0.0,3.5790124999999993,65.64050604291246,0.05170524983904936,0.0006982647844297962,0.0,0.10349766237086241,3.5790124999999993,67.64050604291246,0.05025325322641023,0.0006608720845765936,0.025707432477332186,0.0,0.10063982088198131,71.21951854291247,中,中,-0.0008034175142725489,True,0,2,0.0,1.8145062499999998,67.40501229291247,0.026213794724317552,0.00036352615654675974,0.0,0.06358386407118968,1.8145062499999998,69.40501229291247,0.025477653979178345,0.00034379269798292286,0.018541647660952974,0.0,0.06181928339464617,71.21951854291247,低,中,-5.0681391163039796e-05,True,0,0,,1.8145062499999998,1.0,0.6446978932805709,0.06005037209734929,0.1643964156134946,1.0,1.8145062499999998,1.0,0.6446978932805709,0.06005037209734929,0.2450517743199369,0.1643964156134946,1.0,2.81450625,高,高,-0.005330541909069897,False,北京|餐饮|2024-12,15,1.0986122886681098,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
陕西,2024,12,2024-12,餐饮,29,25,4,3,3,3,0.1379310344827586,1.0,基本完整,2024-12,4,29,0.13793103448275862,3.0135557520010683,157.9786022854082,0.018718649335086355,0.00011338981914121174,0.0,0.039589641865698764,7.013555752001068,182.9786022854082,0.03691497493607134,0.00018614512724955454,0.013643501282645689,0.010173712422085791,0.06365623745005689,189.99215803740924,中,低,0.018495458483864843,True,3,29,0.10344827586206896,1.8145062499999998,159.17765178740925,0.011270774130367074,6.879187187750082e-05,0.0,0.027527183789470992,4.81450625,185.17765178740925,0.025340552471918496,0.00012931635060900676,0.011371734722943847,0.0030519524149485583,0.047629152528888434,189.99215803740924,低,低,0.014373540334572858,True,3,3,1.0,1.8145062499999998,1.0,0.6446978932805709,0.06005037209734929,0.1643964156134946,1.0,4.81450625,1.0,0.8280163513453959,0.020897372168387673,0.14455923411663357,0.5446802524767941,1.0,5.81450625,高,高,0.17798791615575504,True,陕西|餐饮|2024-12,18,3.4011973816621555,1.3862943611198906,1.0,0.13793103448275862,0.10344827586206896,1.0,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
山西,2024,12,2024-12,餐饮,35,34,1,1,1,1,0.0285714285714285,1.0,基本完整,2024-12,1,35,0.02857142857142857,5.542129450128804,224.56046024772894,0.024085471864554165,0.00010170964306521495,0.004318636892831209,0.043852306836277125,6.542129450128804,258.56046024772894,0.024677727432180076,9.044909043648014e-05,0.009510472671559503,0.006037200995923451,0.0433182538684367,265.10258969785775,低,低,0.000799172597890932,True,1,35,0.02857142857142857,5.542129450128804,224.56046024772894,0.024085471864554165,0.00010170964306521495,0.004318636892831209,0.043852306836277125,6.542129450128804,258.56046024772894,0.024677727432180076,9.044909043648014e-05,0.009510472671559503,0.006037200995923451,0.0433182538684367,265.10258969785775,低,低,0.000799172597890932,True,1,1,1.0,5.542129450128804,1.0,0.8471445715614337,0.01716897691715132,0.5903249038470461,1.0,6.542129450128804,1.0,0.8674114510215782,0.013463718424038191,0.11603326429967482,0.6399862529942155,1.0,7.542129450128804,高,高,0.014878217617056322,True,山西|餐饮|2024-12,24,3.58351893845611,0.6931471805599453,1.0,0.02857142857142857,0.02857142857142857,1.0,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
湖北,2024,12,2024-12,餐饮,49,47,2,2,2,2,0.0408163265306122,1.0,基本完整,2024-12,2,49,0.04081632653061224,7.6367881443401116,311.5579776380945,0.02392516721137401,7.293296481039136e-05,0.007186610594520828,0.040663723828227194,9.636788144340112,358.5579776380945,0.026173072080102482,6.903684651101547e-05,0.008308841466234356,0.009887742806283146,0.042458401353921815,368.1947657824346,低,低,0.0023971003065230284,True,2,49,0.04081632653061224,6.863007206840111,312.3317585755945,0.021501001716043126,6.570597301876316e-05,0.005613394408808956,0.0373886090232773,8.863007206840111,359.3317585755945,0.024071518746350783,6.363058989151184e-05,0.007976878455355317,0.008436836973854361,0.039706200518847205,368.1947657824346,低,低,0.0027204721689043816,True,2,2,1.0,6.863007206840111,1.0,0.8728221946521822,0.012524373340130228,0.6534739951532024,1.0,8.863007206840111,1.0,0.8986110443773692,0.008387109901115988,0.09158116564619599,0.7191119597108251,1.0,9.863007206840111,高,高,0.020986301115884065,True,湖北|餐饮|2024-12,22,3.912023005428146,1.0986122886681098,1.0,0.04081632653061224,0.04081632653061224,1.0,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
浙江,2024,12,2024-12,生产,22,22,0,0,0,0,0.0,,基本完整,2024-12,0,22,0.0,5.134752992352417,82.87075015698291,0.05834581712054217,0.0006172829858946616,0.009649263663311418,0.10704237057777291,5.134752992352417,104.87075015698291,0.04667723745949197,0.00040086726964138464,0.020021670001310696,0.007434764256923007,0.08591971066206093,110.00550314933533,中,低,-0.011166160395979653,True,0,22,0.0,2.6134204312890623,85.39208271804627,0.02969610237730685,0.000323735531639636,0.0,0.06496170060485469,2.6134204312890623,107.39208271804627,0.023757179018046727,0.000208933564599496,0.014454534395804523,0.0,0.05208806643382359,110.00550314933533,低,低,-0.00540391260251178,True,0,0,,2.6134204312890623,1.0,0.723253903326368,0.04338596441200863,0.3149996677265737,1.0,2.6134204312890623,1.0,0.723253903326368,0.04338596441200863,0.20829297734683383,0.3149996677265737,1.0,3.6134204312890623,高,高,-0.006354317898824791,False,浙江|生产|2024-12,24,3.1354942159291497,0.0,,0.0,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
四川,2024,12,2024-12,生产,8,7,1,0,0,0,0.125,,基本完整,2024-12,1,8,0.125,2.637591890625,65.16085389698355,0.03890342706214468,0.0005434708589259941,0.0,0.08459585150701408,3.637591890625,72.16085389698355,0.047990322925851724,0.0005948981305907604,0.02439053362660933,0.0001848770176974407,0.095795768834006,75.79844578760856,中,中,0.009767999495516343,True,0,8,0.0,1.7350918906249997,66.06335389698354,0.025591912476290436,0.00036246409648672297,0.0,0.06290735261925799,1.7350918906249997,74.06335389698354,0.02289086369246704,0.0002912412070647508,0.0170657905490707,0.0,0.05633981316864561,75.79844578760854,低,中,-0.0020002821975237985,True,0,0,,1.7350918906249997,1.0,0.6343815710807842,0.0620979617492219,0.14596010364122658,1.0,1.7350918906249997,1.0,0.6343815710807842,0.0620979617492219,0.24919462624467226,0.14596010364122658,1.0,2.7350918906249997,高,高,-0.0050996920281558555,False,四川|生产|2024-12,16,2.1972245773362196,0.0,,0.125,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
山东,2024,12,2024-12,生产,125,124,1,1,1,0,0.008,1.0,基本完整,2024-12,1,125,0.008,13.68744536306671,368.45620914677403,0.03581753929846881,9.013497358125883e-05,0.01720940896493546,0.054425669632002155,14.68744536306671,492.45620914677403,0.028961114336059805,5.534334226725811e-05,0.007439310604300516,0.014380065551630794,0.043542163120488815,507.14365450984076,低,低,-0.006734925114100555,True,1,125,0.008,10.281051625754994,371.8626028840857,0.02690363036105378,6.832900591278659e-05,0.010702003618205978,0.043105257103901576,11.281051625754994,495.8626028840857,0.02224429217527772,4.2801840479299736e-05,0.006542311554741163,0.009421361527985039,0.035067222822570396,507.14365450984064,低,低,-0.0045355051200899055,True,1,1,1.0,10.281051625754994,2.3898736904792592,0.8113891739684312,0.011194325094697618,0.6040148281978168,1.0,11.281051625754994,2.3898736904792592,0.8251856670125116,0.009832664188536353,0.0991597911884467,0.6308324762831561,1.0,13.670925316234253,高,高,0.011319434544923568,True,山东|生产|2024-12,24,4.836281906951478,0.6931471805599453,0.0,0.008,0.008,1.0,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
山西,2024,12,2024-12,流通,2,1,1,0,0,0,0.5,,基本完整,2024-12,1,2,0.5,4.970373819449218,42.48202437515131,0.10474441774398627,0.0019353639487324594,0.018518585504160273,0.19097024998381226,5.970373819449218,43.48202437515131,0.1207297125602514,0.0021040436701526546,0.0458698557895341,0.030824795212764572,0.21063462990773824,49.45239819460053,高,中,0.016820005617250666,True,0,2,0.0,1.0,46.452398194600526,0.02107375049621385,0.000425771443827854,0.0,0.06151684111264775,1.0,48.452398194600526,0.020221466228288708,0.0003926980528348254,0.019816610528413416,0.0,0.059062022863979,49.452398194600526,低,中,0.00015912437823377076,True,0,0,,1.0,1.0,0.5,0.08333333333333333,0.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.28867513459481287,0.0,1.0,2.0,高,高,0.0,False,山西|流通|2024-12,21,1.0986122886681098,0.0,,0.5,0.0,,"总体不合格_后验alpha,总体不合格_后验beta,总体不合格_后验均值,总体不合格_后验方差,AFB1全样本不合格_后验alpha,AFB1全样本不合格_后验beta,AFB1全样本不合格_后验均值,AFB1全样本不合格_后验方差,AFB1条件不合格_后验alpha,AFB1条件不合格_后验beta,AFB1条件不合格_后验均值,AFB1条件不合格_后验方差,抽检总批次数,AFB1相关记录数,浓度可用记录数,样本覆盖强度,AFB1记录覆盖强度,浓度可用率"
